Config: 
--------------------------------------------
leader L16 of team T8 discovered at 37030.000000 that M151 is in danger (after 11217ms proces-to-process, 10758ms node-to-node, 12hops, 1versions (11 first, 12 discovered)
leader L28 of team T14 discovered at 26246.000000 that M265 is in danger (after 6950ms proces-to-process, 6005ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L28 of team T14 discovered at 29858.000000 that M264 is in danger (after 9593ms proces-to-process, 9251ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L28 of team T14 discovered at 35966.000000 that M256 is in danger (after 8795ms proces-to-process, 7448ms node-to-node, 3hops, 0versions (12 first, 12 discovered)
leader L28 of team T14 discovered at 52796.000000 that M257 is in danger (after 33353ms proces-to-process, 30860ms node-to-node, 11hops, 12versions (10 first, 22 discovered)
leader L28 of team T14 discovered at 34326.000000 that M261 is in danger (after 10972ms proces-to-process, 8678ms node-to-node, 2hops, 0versions (12 first, 12 discovered)
leader L28 of team T14 discovered at 23566.000000 that M260 is in danger (after 4355ms proces-to-process, 3263ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L28 of team T14 discovered at 43409.000000 that M267 is in danger (after 14748ms proces-to-process, 12935ms node-to-node, 7hops, 3versions (13 first, 16 discovered)
leader L28 of team T14 never discovered that M272 is in danger from 22705.
leader L28 of team T14 discovered at 49403.000000 that M266 is in danger (after 28083ms proces-to-process, 26522ms node-to-node, 8hops, 8versions (10 first, 18 discovered)
leader L28 of team T14 discovered at 39984.000000 that M271 is in danger (after 19311ms proces-to-process, 18327ms node-to-node, 9hops, 4versions (9 first, 13 discovered)
leader L28 of team T14 discovered at 39984.000000 that M263 is in danger (after 21863ms proces-to-process, 19275ms node-to-node, 7hops, 5versions (9 first, 14 discovered)
leader L30 of team T15 discovered at 47185.000000 that M281 is in danger (after 18021ms proces-to-process, 17933ms node-to-node, 3hops, 0versions (13 first, 13 discovered)
leader L30 of team T15 discovered at 35896.000000 that M280 is in danger (after 10502ms proces-to-process, 8295ms node-to-node, 8hops, 0versions (12 first, 12 discovered)
leader L30 of team T15 discovered at 59436.000000 that M283 is in danger (after 35903ms proces-to-process, 32915ms node-to-node, 9hops, 13versions (12 first, 25 discovered)
leader L30 of team T15 discovered at 25615.000000 that M282 is in danger (after 8889ms proces-to-process, 7328ms node-to-node, 6hops, 1versions (7 first, 8 discovered)
leader L30 of team T15 discovered at 35217.000000 that M278 is in danger (after 6761ms proces-to-process, 4772ms node-to-node, 3hops, 1versions (13 first, 14 discovered)
leader L30 of team T15 discovered at 57921.000000 that M279 is in danger (after 31545ms proces-to-process, 31224ms node-to-node, 7hops, 6versions (12 first, 18 discovered)
leader L30 of team T15 discovered at 34215.000000 that M287 is in danger (after 14475ms proces-to-process, 13770ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 discovered at 35217.000000 that M286 is in danger (after 7258ms proces-to-process, 6316ms node-to-node, 6hops, 1versions (13 first, 14 discovered)
leader L30 of team T15 discovered at 29390.000000 that M274 is in danger (after 11951ms proces-to-process, 9341ms node-to-node, 4hops, 2versions (9 first, 11 discovered)
leader L30 of team T15 discovered at 36949.000000 that M275 is in danger (after 21607ms proces-to-process, 20942ms node-to-node, 6hops, 5versions (7 first, 12 discovered)
leader L30 of team T15 discovered at 25615.000000 that M276 is in danger (after 7396ms proces-to-process, 5809ms node-to-node, 2hops, 1versions (9 first, 10 discovered)
leader L30 of team T15 discovered at 31475.000000 that M277 is in danger (after 6542ms proces-to-process, 5683ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L30 of team T15 discovered at 25615.000000 that M270 is in danger (after 9954ms proces-to-process, 8748ms node-to-node, 5hops, 1versions (7 first, 8 discovered)
leader L30 of team T15 discovered at 51960.000000 that M289 is in danger (after 31514ms proces-to-process, 30031ms node-to-node, 10hops, 2versions (9 first, 11 discovered)
leader L30 of team T15 discovered at 43722.000000 that M290 is in danger (after 24720ms proces-to-process, 23209ms node-to-node, 9hops, 1versions (9 first, 10 discovered)
leader L30 of team T15 discovered at 50945.000000 that M288 is in danger (after 29032ms proces-to-process, 26443ms node-to-node, 6hops, 10versions (11 first, 21 discovered)
leader L30 of team T15 discovered at 36949.000000 that M285 is in danger (after 12257ms proces-to-process, 10963ms node-to-node, 4hops, 3versions (12 first, 15 discovered)
leader L30 of team T15 discovered at 41214.000000 that M291 is in danger (after 17718ms proces-to-process, 16235ms node-to-node, 9hops, 4versions (11 first, 15 discovered)
leader L30 of team T15 discovered at 41969.000000 that M292 is in danger (after 15712ms proces-to-process, 15579ms node-to-node, 10hops, 4versions (12 first, 16 discovered)
leader L30 of team T15 discovered at 33666.000000 that M284 is in danger (after 7258ms proces-to-process, 6755ms node-to-node, 6hops, 0versions (12 first, 12 discovered)
leader L31 of team T15 discovered at 37225.000000 that M281 is in danger (after 8061ms proces-to-process, 7860ms node-to-node, 1hops, 0versions (13 first, 13 discovered)
leader L31 of team T15 discovered at 41182.000000 that M280 is in danger (after 15788ms proces-to-process, 13842ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L31 of team T15 discovered at 48455.000000 that M283 is in danger (after 24922ms proces-to-process, 21558ms node-to-node, 8hops, 6versions (12 first, 18 discovered)
leader L31 of team T15 discovered at 32300.000000 that M282 is in danger (after 15574ms proces-to-process, 14141ms node-to-node, 2hops, 3versions (7 first, 10 discovered)
leader L31 of team T15 discovered at 40971.000000 that M278 is in danger (after 12515ms proces-to-process, 11017ms node-to-node, 5hops, 1versions (13 first, 14 discovered)
leader L31 of team T15 discovered at 46353.000000 that M279 is in danger (after 19977ms proces-to-process, 19130ms node-to-node, 7hops, 3versions (12 first, 15 discovered)
leader L31 of team T15 discovered at 29332.000000 that M287 is in danger (after 9592ms proces-to-process, 9013ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 discovered at 40971.000000 that M286 is in danger (after 13012ms proces-to-process, 12774ms node-to-node, 8hops, 1versions (13 first, 14 discovered)
leader L31 of team T15 discovered at 37692.000000 that M274 is in danger (after 20253ms proces-to-process, 18198ms node-to-node, 6hops, 1versions (9 first, 10 discovered)
leader L31 of team T15 discovered at 30445.000000 that M275 is in danger (after 15103ms proces-to-process, 14450ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L31 of team T15 discovered at 30445.000000 that M276 is in danger (after 12226ms proces-to-process, 10396ms node-to-node, 1hops, 2versions (9 first, 11 discovered)
leader L31 of team T15 discovered at 32300.000000 that M277 is in danger (after 7367ms proces-to-process, 6071ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L31 of team T15 discovered at 32300.000000 that M270 is in danger (after 16639ms proces-to-process, 15781ms node-to-node, 7hops, 1versions (7 first, 8 discovered)
leader L31 of team T15 discovered at 37017.000000 that M289 is in danger (after 16571ms proces-to-process, 15555ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 discovered at 36071.000000 that M290 is in danger (after 17069ms proces-to-process, 15047ms node-to-node, 8hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 discovered at 36496.000000 that M288 is in danger (after 14583ms proces-to-process, 12169ms node-to-node, 9hops, 1versions (11 first, 12 discovered)
leader L31 of team T15 discovered at 39172.000000 that M285 is in danger (after 14480ms proces-to-process, 13512ms node-to-node, 5hops, 1versions (12 first, 13 discovered)
leader L31 of team T15 discovered at 34034.000000 that M291 is in danger (after 10538ms proces-to-process, 9665ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L31 of team T15 discovered at 39172.000000 that M292 is in danger (after 12915ms proces-to-process, 12732ms node-to-node, 4hops, 3versions (12 first, 15 discovered)
leader L31 of team T15 discovered at 39996.000000 that M284 is in danger (after 13588ms proces-to-process, 12899ms node-to-node, 8hops, 0versions (12 first, 12 discovered)
leader L21 of team T10 discovered at 51190.000000 that M195 is in danger (after 21108ms proces-to-process, 19966ms node-to-node, 9hops, 2versions (15 first, 17 discovered)
leader L21 of team T10 discovered at 39402.000000 that M194 is in danger (after 22722ms proces-to-process, 18845ms node-to-node, 7hops, 4versions (8 first, 12 discovered)
leader L21 of team T10 never discovered that M197 is in danger from 25130.
leader L21 of team T10 discovered at 38666.000000 that M196 is in danger (after 20806ms proces-to-process, 19865ms node-to-node, 4hops, 4versions (8 first, 12 discovered)
leader L21 of team T10 discovered at 52492.000000 that M191 is in danger (after 32477ms proces-to-process, 32301ms node-to-node, 12hops, 0versions (8 first, 8 discovered)
leader L21 of team T10 discovered at 49188.000000 that M190 is in danger (after 18532ms proces-to-process, 18463ms node-to-node, 7hops, 1versions (15 first, 16 discovered)
leader L21 of team T10 discovered at 49551.000000 that M193 is in danger (after 19986ms proces-to-process, 17343ms node-to-node, 4hops, 1versions (15 first, 16 discovered)
leader L21 of team T10 discovered at 58018.000000 that M192 is in danger (after 35587ms proces-to-process, 34023ms node-to-node, 6hops, 10versions (10 first, 20 discovered)
leader L21 of team T10 discovered at 48457.000000 that M199 is in danger (after 22578ms proces-to-process, 19972ms node-to-node, 7hops, 6versions (12 first, 18 discovered)
leader L21 of team T10 discovered at 44939.000000 that M198 is in danger (after 17637ms proces-to-process, 17282ms node-to-node, 8hops, 4versions (12 first, 16 discovered)
leader L21 of team T10 discovered at 39402.000000 that M201 is in danger (after 16505ms proces-to-process, 13332ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L21 of team T10 discovered at 29856.000000 that M200 is in danger (after 11203ms proces-to-process, 8717ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L21 of team T10 discovered at 30618.000000 that M202 is in danger (after 5310ms proces-to-process, 3321ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L21 of team T10 discovered at 39402.000000 that M188 is in danger (after 21064ms proces-to-process, 19987ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L21 of team T10 discovered at 31778.000000 that M189 is in danger (after 15596ms proces-to-process, 14681ms node-to-node, 6hops, 4versions (7 first, 11 discovered)
leader L21 of team T10 discovered at 43944.000000 that M182 is in danger (after 15970ms proces-to-process, 14865ms node-to-node, 9hops, 2versions (13 first, 15 discovered)
leader L21 of team T10 discovered at 53304.000000 that M183 is in danger (after 32906ms proces-to-process, 32358ms node-to-node, 7hops, 7versions (9 first, 16 discovered)
leader L21 of team T10 discovered at 39402.000000 that M181 is in danger (after 14065ms proces-to-process, 12155ms node-to-node, 6hops, 1versions (13 first, 14 discovered)
leader L21 of team T10 never discovered that M186 is in danger from 23813.
leader L21 of team T10 discovered at 44939.000000 that M187 is in danger (after 29248ms proces-to-process, 26440ms node-to-node, 10hops, 5versions (7 first, 12 discovered)
leader L21 of team T10 never discovered that M184 is in danger from 23057.
leader L21 of team T10 discovered at 42937.000000 that M185 is in danger (after 21552ms proces-to-process, 19281ms node-to-node, 9hops, 3versions (10 first, 13 discovered)
leader L20 of team T10 discovered at 39189.000000 that M195 is in danger (after 9107ms proces-to-process, 8448ms node-to-node, 1hops, 2versions (15 first, 17 discovered)
leader L20 of team T10 discovered at 45755.000000 that M194 is in danger (after 29075ms proces-to-process, 25023ms node-to-node, 10hops, 1versions (8 first, 9 discovered)
leader L20 of team T10 discovered at 37124.000000 that M197 is in danger (after 11994ms proces-to-process, 9605ms node-to-node, 2hops, 3versions (12 first, 15 discovered)
leader L20 of team T10 discovered at 19456.000000 that M196 is in danger (after 1596ms proces-to-process, 366ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L20 of team T10 discovered at 23949.000000 that M191 is in danger (after 3934ms proces-to-process, 3278ms node-to-node, 2hops, 1versions (8 first, 9 discovered)
leader L20 of team T10 discovered at 36459.000000 that M190 is in danger (after 5803ms proces-to-process, 5428ms node-to-node, 1hops, 1versions (15 first, 16 discovered)
leader L20 of team T10 discovered at 53935.000000 that M193 is in danger (after 24370ms proces-to-process, 21757ms node-to-node, 3hops, 6versions (15 first, 21 discovered)
leader L20 of team T10 discovered at 29906.000000 that M192 is in danger (after 7475ms proces-to-process, 5843ms node-to-node, 2hops, 1versions (10 first, 11 discovered)
leader L20 of team T10 discovered at 34386.000000 that M199 is in danger (after 8507ms proces-to-process, 6446ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L20 of team T10 discovered at 34386.000000 that M198 is in danger (after 7084ms proces-to-process, 6994ms node-to-node, 5hops, 1versions (12 first, 13 discovered)
leader L20 of team T10 discovered at 33452.000000 that M201 is in danger (after 10555ms proces-to-process, 7233ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L20 of team T10 discovered at 25833.000000 that M200 is in danger (after 7180ms proces-to-process, 4710ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L20 of team T10 discovered at 35484.000000 that M202 is in danger (after 10176ms proces-to-process, 8590ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L20 of team T10 discovered at 42208.000000 that M188 is in danger (after 23870ms proces-to-process, 22173ms node-to-node, 7hops, 6versions (8 first, 14 discovered)
leader L20 of team T10 discovered at 24918.000000 that M189 is in danger (after 8736ms proces-to-process, 7849ms node-to-node, 6hops, 1versions (7 first, 8 discovered)
leader L20 of team T10 discovered at 39189.000000 that M182 is in danger (after 11215ms proces-to-process, 10470ms node-to-node, 12hops, 1versions (13 first, 14 discovered)
leader L20 of team T10 discovered at 37124.000000 that M183 is in danger (after 16726ms proces-to-process, 15898ms node-to-node, 7hops, 2versions (9 first, 11 discovered)
leader L20 of team T10 discovered at 55867.000000 that M181 is in danger (after 30530ms proces-to-process, 28296ms node-to-node, 7hops, 2versions (13 first, 15 discovered)
leader L20 of team T10 discovered at 29906.000000 that M186 is in danger (after 6093ms proces-to-process, 3781ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L20 of team T10 discovered at 41285.000000 that M187 is in danger (after 25594ms proces-to-process, 23231ms node-to-node, 3hops, 7versions (7 first, 14 discovered)
leader L20 of team T10 discovered at 46840.000000 that M184 is in danger (after 23783ms proces-to-process, 20496ms node-to-node, 8hops, 4versions (12 first, 16 discovered)
leader L20 of team T10 discovered at 31259.000000 that M185 is in danger (after 9874ms proces-to-process, 7623ms node-to-node, 2hops, 2versions (10 first, 12 discovered)
leader L23 of team T11 discovered at 40232.000000 that M214 is in danger (after 11408ms proces-to-process, 10700ms node-to-node, 7hops, 3versions (13 first, 16 discovered)
leader L23 of team T11 discovered at 30289.000000 that M215 is in danger (after 2645ms proces-to-process, 506ms node-to-node, 1hops, 1versions (13 first, 14 discovered)
leader L23 of team T11 discovered at 25232.000000 that M212 is in danger (after 5771ms proces-to-process, 4800ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L23 of team T11 discovered at 45561.000000 that M213 is in danger (after 19448ms proces-to-process, 18546ms node-to-node, 5hops, 3versions (12 first, 15 discovered)
leader L23 of team T11 discovered at 53878.000000 that M209 is in danger (after 25481ms proces-to-process, 24425ms node-to-node, 10hops, 5versions (14 first, 19 discovered)
leader L23 of team T11 discovered at 32802.000000 that M208 is in danger (after 17384ms proces-to-process, 13922ms node-to-node, 7hops, 4versions (8 first, 12 discovered)
leader L23 of team T11 discovered at 38887.000000 that M210 is in danger (after 11034ms proces-to-process, 10097ms node-to-node, 9hops, 0versions (13 first, 13 discovered)
leader L23 of team T11 discovered at 37592.000000 that M218 is in danger (after 12665ms proces-to-process, 11507ms node-to-node, 4hops, 4versions (11 first, 15 discovered)
leader L23 of team T11 discovered at 27305.000000 that M219 is in danger (after 4475ms proces-to-process, 3489ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L23 of team T11 discovered at 31804.000000 that M216 is in danger (after 1912ms proces-to-process, 203ms node-to-node, 1hops, 0versions (15 first, 15 discovered)
leader L23 of team T11 discovered at 34686.000000 that M217 is in danger (after 12813ms proces-to-process, 11679ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 28236.000000 that M203 is in danger (after 10589ms proces-to-process, 10044ms node-to-node, 8hops, 4versions (7 first, 11 discovered)
leader L23 of team T11 discovered at 19268.000000 that M211 is in danger (after 2507ms proces-to-process, 1407ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 23964.000000 that M205 is in danger (after 5767ms proces-to-process, 5301ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 34686.000000 that M204 is in danger (after 14834ms proces-to-process, 14258ms node-to-node, 10hops, 3versions (8 first, 11 discovered)
leader L23 of team T11 discovered at 40232.000000 that M207 is in danger (after 12561ms proces-to-process, 9390ms node-to-node, 6hops, 0versions (14 first, 14 discovered)
leader L23 of team T11 discovered at 29120.000000 that M206 is in danger (after 8224ms proces-to-process, 7102ms node-to-node, 4hops, 2versions (9 first, 11 discovered)
leader L22 of team T11 discovered at 40793.000000 that M214 is in danger (after 11969ms proces-to-process, 11162ms node-to-node, 4hops, 1versions (13 first, 14 discovered)
leader L22 of team T11 discovered at 40233.000000 that M215 is in danger (after 12589ms proces-to-process, 10478ms node-to-node, 5hops, 3versions (13 first, 16 discovered)
leader L22 of team T11 discovered at 25357.000000 that M212 is in danger (after 5896ms proces-to-process, 5384ms node-to-node, 3hops, 1versions (9 first, 10 discovered)
leader L22 of team T11 discovered at 44775.000000 that M213 is in danger (after 18662ms proces-to-process, 17931ms node-to-node, 3hops, 3versions (12 first, 15 discovered)
leader L22 of team T11 discovered at 40085.000000 that M209 is in danger (after 11688ms proces-to-process, 10594ms node-to-node, 2hops, 2versions (14 first, 16 discovered)
leader L22 of team T11 discovered at 23280.000000 that M208 is in danger (after 7862ms proces-to-process, 5040ms node-to-node, 1hops, 1versions (8 first, 9 discovered)
leader L22 of team T11 discovered at 58348.000000 that M210 is in danger (after 30495ms proces-to-process, 29538ms node-to-node, 7hops, 9versions (13 first, 22 discovered)
leader L22 of team T11 discovered at 39351.000000 that M218 is in danger (after 14424ms proces-to-process, 13063ms node-to-node, 6hops, 3versions (11 first, 14 discovered)
leader L22 of team T11 discovered at 31113.000000 that M219 is in danger (after 8283ms proces-to-process, 7263ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L22 of team T11 discovered at 34904.000000 that M216 is in danger (after 5012ms proces-to-process, 3282ms node-to-node, 1hops, 0versions (15 first, 15 discovered)
leader L22 of team T11 discovered at 33794.000000 that M217 is in danger (after 11921ms proces-to-process, 10907ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L22 of team T11 discovered at 25009.000000 that M203 is in danger (after 7362ms proces-to-process, 6259ms node-to-node, 8hops, 1versions (7 first, 8 discovered)
leader L22 of team T11 discovered at 26309.000000 that M211 is in danger (after 9548ms proces-to-process, 8660ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L22 of team T11 discovered at 25357.000000 that M205 is in danger (after 7160ms proces-to-process, 6871ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L22 of team T11 discovered at 31113.000000 that M204 is in danger (after 11261ms proces-to-process, 10711ms node-to-node, 3hops, 2versions (8 first, 10 discovered)
leader L22 of team T11 discovered at 58660.000000 that M207 is in danger (after 30989ms proces-to-process, 27887ms node-to-node, 7hops, 7versions (14 first, 21 discovered)
leader L22 of team T11 discovered at 38256.000000 that M206 is in danger (after 17360ms proces-to-process, 16279ms node-to-node, 5hops, 3versions (9 first, 12 discovered)
leader L25 of team T12 discovered at 37812.000000 that M230 is in danger (after 16093ms proces-to-process, 14457ms node-to-node, 3hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 52371.000000 that M231 is in danger (after 26277ms proces-to-process, 24941ms node-to-node, 6hops, 8versions (12 first, 20 discovered)
leader L25 of team T12 discovered at 35543.000000 that M233 is in danger (after 14360ms proces-to-process, 13372ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L25 of team T12 discovered at 50173.000000 that M232 is in danger (after 21184ms proces-to-process, 19008ms node-to-node, 7hops, 3versions (14 first, 17 discovered)
leader L25 of team T12 never discovered that M223 is in danger from 20682.
leader L25 of team T12 discovered at 52371.000000 that M222 is in danger (after 24399ms proces-to-process, 21767ms node-to-node, 9hops, 6versions (14 first, 20 discovered)
leader L25 of team T12 discovered at 50173.000000 that M221 is in danger (after 24878ms proces-to-process, 22797ms node-to-node, 10hops, 4versions (12 first, 16 discovered)
leader L25 of team T12 discovered at 41656.000000 that M220 is in danger (after 19898ms proces-to-process, 17721ms node-to-node, 7hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 26154.000000 that M227 is in danger (after 10054ms proces-to-process, 9057ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 discovered at 45209.000000 that M226 is in danger (after 21557ms proces-to-process, 19457ms node-to-node, 3hops, 6versions (12 first, 18 discovered)
leader L25 of team T12 discovered at 27953.000000 that M225 is in danger (after 6776ms proces-to-process, 6402ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L25 of team T12 discovered at 28803.000000 that M224 is in danger (after 5684ms proces-to-process, 4881ms node-to-node, 1hops, 1versions (10 first, 11 discovered)
leader L25 of team T12 discovered at 41161.000000 that M238 is in danger (after 22186ms proces-to-process, 21770ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L25 of team T12 discovered at 27192.000000 that M229 is in danger (after 10475ms proces-to-process, 7933ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 never discovered that M228 is in danger from 18546.
leader L24 of team T12 discovered at 51295.000000 that M230 is in danger (after 29576ms proces-to-process, 27311ms node-to-node, 8hops, 2versions (10 first, 12 discovered)
leader L24 of team T12 discovered at 39329.000000 that M231 is in danger (after 13235ms proces-to-process, 12167ms node-to-node, 9hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 36805.000000 that M233 is in danger (after 15622ms proces-to-process, 14447ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 never discovered that M232 is in danger from 28989.
leader L24 of team T12 never discovered that M223 is in danger from 20682.
leader L24 of team T12 discovered at 43390.000000 that M222 is in danger (after 15418ms proces-to-process, 12005ms node-to-node, 2hops, 1versions (14 first, 15 discovered)
leader L24 of team T12 discovered at 40042.000000 that M221 is in danger (after 14747ms proces-to-process, 12114ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L24 of team T12 discovered at 35231.000000 that M220 is in danger (after 13473ms proces-to-process, 11198ms node-to-node, 2hops, 2versions (10 first, 12 discovered)
leader L24 of team T12 discovered at 59780.000000 that M227 is in danger (after 43680ms proces-to-process, 42745ms node-to-node, 7hops, 10versions (8 first, 18 discovered)
leader L24 of team T12 discovered at 39329.000000 that M226 is in danger (after 15677ms proces-to-process, 13771ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 38248.000000 that M225 is in danger (after 17071ms proces-to-process, 16942ms node-to-node, 9hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 53219.000000 that M224 is in danger (after 30100ms proces-to-process, 29299ms node-to-node, 10hops, 8versions (10 first, 18 discovered)
leader L24 of team T12 discovered at 32504.000000 that M238 is in danger (after 13529ms proces-to-process, 13341ms node-to-node, 7hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 discovered at 32272.000000 that M229 is in danger (after 15555ms proces-to-process, 13562ms node-to-node, 9hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 never discovered that M228 is in danger from 18546.
leader L27 of team T13 discovered at 41813.000000 that M251 is in danger (after 13048ms proces-to-process, 12225ms node-to-node, 5hops, 2versions (14 first, 16 discovered)
leader L27 of team T13 discovered at 30887.000000 that M243 is in danger (after 1172ms proces-to-process, 115ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L27 of team T13 discovered at 51506.000000 that M250 is in danger (after 26114ms proces-to-process, 24224ms node-to-node, 9hops, 7versions (12 first, 19 discovered)
leader L27 of team T13 discovered at 35684.000000 that M242 is in danger (after 12610ms proces-to-process, 11703ms node-to-node, 5hops, 3versions (10 first, 13 discovered)
leader L27 of team T13 never discovered that M254 is in danger from 26847.
leader L27 of team T13 discovered at 46699.000000 that M241 is in danger (after 26650ms proces-to-process, 25078ms node-to-node, 4hops, 9versions (9 first, 18 discovered)
leader L27 of team T13 discovered at 29292.000000 that M245 is in danger (after 13491ms proces-to-process, 11396ms node-to-node, 5hops, 1versions (8 first, 9 discovered)
leader L27 of team T13 discovered at 35684.000000 that M244 is in danger (after 18158ms proces-to-process, 17625ms node-to-node, 7hops, 5versions (8 first, 13 discovered)
leader L27 of team T13 discovered at 29292.000000 that M247 is in danger (after 3860ms proces-to-process, 2151ms node-to-node, 2hops, 1versions (12 first, 13 discovered)
leader L27 of team T13 discovered at 52927.000000 that M246 is in danger (after 34676ms proces-to-process, 33441ms node-to-node, 7hops, 12versions (8 first, 20 discovered)
leader L27 of team T13 discovered at 26325.000000 that M234 is in danger (after 2603ms proces-to-process, 839ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L27 of team T13 discovered at 35684.000000 that M240 is in danger (after 19595ms proces-to-process, 17792ms node-to-node, 8hops, 2versions (8 first, 10 discovered)
leader L27 of team T13 discovered at 44217.000000 that M236 is in danger (after 19765ms proces-to-process, 18308ms node-to-node, 9hops, 3versions (11 first, 14 discovered)
leader L27 of team T13 discovered at 41813.000000 that M237 is in danger (after 25384ms proces-to-process, 24418ms node-to-node, 10hops, 5versions (7 first, 12 discovered)
leader L27 of team T13 discovered at 29943.000000 that M239 is in danger (after 13096ms proces-to-process, 12831ms node-to-node, 6hops, 3versions (8 first, 11 discovered)
leader L27 of team T13 discovered at 41813.000000 that M255 is in danger (after 17062ms proces-to-process, 16779ms node-to-node, 14hops, 1versions (11 first, 12 discovered)
leader L27 of team T13 discovered at 47307.000000 that M249 is in danger (after 20451ms proces-to-process, 18758ms node-to-node, 7hops, 4versions (12 first, 16 discovered)
leader L27 of team T13 discovered at 42263.000000 that M248 is in danger (after 14322ms proces-to-process, 13549ms node-to-node, 5hops, 1versions (13 first, 14 discovered)
leader L26 of team T13 discovered at 33664.000000 that M251 is in danger (after 4899ms proces-to-process, 4392ms node-to-node, 3hops, 0versions (14 first, 14 discovered)
leader L26 of team T13 discovered at 42988.000000 that M243 is in danger (after 13273ms proces-to-process, 12063ms node-to-node, 8hops, 4versions (14 first, 18 discovered)
leader L26 of team T13 discovered at 31935.000000 that M250 is in danger (after 6543ms proces-to-process, 4030ms node-to-node, 2hops, 1versions (12 first, 13 discovered)
leader L26 of team T13 discovered at 26902.000000 that M242 is in danger (after 3828ms proces-to-process, 3215ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L26 of team T13 discovered at 33937.000000 that M254 is in danger (after 7090ms proces-to-process, 5627ms node-to-node, 2hops, 1versions (13 first, 14 discovered)
leader L26 of team T13 discovered at 24984.000000 that M241 is in danger (after 4935ms proces-to-process, 3503ms node-to-node, 2hops, 2versions (9 first, 11 discovered)
leader L26 of team T13 discovered at 22837.000000 that M245 is in danger (after 7036ms proces-to-process, 5171ms node-to-node, 1hops, 1versions (8 first, 9 discovered)
leader L26 of team T13 discovered at 18453.000000 that M244 is in danger (after 927ms proces-to-process, 411ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 34751.000000 that M247 is in danger (after 9319ms proces-to-process, 8151ms node-to-node, 10hops, 1versions (12 first, 13 discovered)
leader L26 of team T13 discovered at 23532.000000 that M246 is in danger (after 5281ms proces-to-process, 4569ms node-to-node, 2hops, 2versions (8 first, 10 discovered)
leader L26 of team T13 discovered at 27954.000000 that M234 is in danger (after 4232ms proces-to-process, 2647ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L26 of team T13 discovered at 25804.000000 that M240 is in danger (after 9715ms proces-to-process, 8067ms node-to-node, 7hops, 1versions (8 first, 9 discovered)
