Config: 
--------------------------------------------
leader L16 of team T8 discovered at 39753.000000 that M152 is in danger (after 10765ms proces-to-process, 9338ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L28 of team T14 discovered at 38863.000000 that M253 is in danger (after 14906ms proces-to-process, 13211ms node-to-node, 13hops, 0versions (8 first, 8 discovered)
leader L28 of team T14 discovered at 45278.000000 that M265 is in danger (after 26478ms proces-to-process, 24722ms node-to-node, 10hops, 4versions (7 first, 11 discovered)
leader L28 of team T14 discovered at 38131.000000 that M264 is in danger (after 17366ms proces-to-process, 16764ms node-to-node, 5hops, 5versions (7 first, 12 discovered)
leader L28 of team T14 discovered at 52518.000000 that M256 is in danger (after 24847ms proces-to-process, 23663ms node-to-node, 8hops, 3versions (10 first, 13 discovered)
leader L28 of team T14 discovered at 37376.000000 that M257 is in danger (after 17739ms proces-to-process, 16544ms node-to-node, 8hops, 2versions (8 first, 10 discovered)
leader L28 of team T14 discovered at 56060.000000 that M254 is in danger (after 29063ms proces-to-process, 28158ms node-to-node, 10hops, 1versions (10 first, 11 discovered)
leader L28 of team T14 discovered at 31532.000000 that M260 is in danger (after 11798ms proces-to-process, 11375ms node-to-node, 7hops, 2versions (6 first, 8 discovered)
leader L28 of team T14 discovered at 34733.000000 that M270 is in danger (after 19029ms proces-to-process, 14754ms node-to-node, 6hops, 4versions (6 first, 10 discovered)
leader L28 of team T14 discovered at 36330.000000 that M274 is in danger (after 19079ms proces-to-process, 14991ms node-to-node, 8hops, 2versions (7 first, 9 discovered)
leader L28 of team T14 never discovered that M261 is in danger from 23854.
leader L28 of team T14 discovered at 23566.000000 that M266 is in danger (after 2450ms proces-to-process, 250ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L28 of team T14 discovered at 23566.000000 that M271 is in danger (after 2893ms proces-to-process, 1503ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L28 of team T14 never discovered that M263 is in danger from 17633.
leader L28 of team T14 discovered at 25578.000000 that M272 is in danger (after 2664ms proces-to-process, 1931ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L30 of team T15 discovered at 46232.000000 that M281 is in danger (after 16815ms proces-to-process, 13854ms node-to-node, 5hops, 3versions (11 first, 14 discovered)
leader L30 of team T15 discovered at 30653.000000 that M280 is in danger (after 5798ms proces-to-process, 4217ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 discovered at 29446.000000 that M283 is in danger (after 5739ms proces-to-process, 2524ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 discovered at 24261.000000 that M282 is in danger (after 7535ms proces-to-process, 6140ms node-to-node, 1hops, 1versions (7 first, 8 discovered)
leader L30 of team T15 discovered at 36217.000000 that M278 is in danger (after 7617ms proces-to-process, 3044ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L30 of team T15 discovered at 33147.000000 that M279 is in danger (after 7312ms proces-to-process, 4844ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L30 of team T15 discovered at 25277.000000 that M287 is in danger (after 5673ms proces-to-process, 3406ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L30 of team T15 discovered at 35215.000000 that M286 is in danger (after 7932ms proces-to-process, 4053ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L30 of team T15 discovered at 26259.000000 that M289 is in danger (after 6149ms proces-to-process, 4763ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L30 of team T15 discovered at 28472.000000 that M275 is in danger (after 13183ms proces-to-process, 10665ms node-to-node, 7hops, 2versions (6 first, 8 discovered)
leader L30 of team T15 discovered at 43190.000000 that M276 is in danger (after 24907ms proces-to-process, 20793ms node-to-node, 4hops, 4versions (7 first, 11 discovered)
leader L30 of team T15 discovered at 34385.000000 that M277 is in danger (after 9341ms proces-to-process, 5538ms node-to-node, 2hops, 1versions (10 first, 11 discovered)
leader L30 of team T15 discovered at 31214.000000 that M290 is in danger (after 11963ms proces-to-process, 8670ms node-to-node, 6hops, 2versions (7 first, 9 discovered)
leader L30 of team T15 discovered at 38963.000000 that M273 is in danger (after 9022ms proces-to-process, 4934ms node-to-node, 3hops, 2versions (12 first, 14 discovered)
leader L30 of team T15 discovered at 34937.000000 that M291 is in danger (after 11836ms proces-to-process, 11278ms node-to-node, 8hops, 0versions (8 first, 8 discovered)
leader L30 of team T15 discovered at 34385.000000 that M285 is in danger (after 9967ms proces-to-process, 8085ms node-to-node, 8hops, 0versions (10 first, 10 discovered)
leader L30 of team T15 discovered at 42481.000000 that M284 is in danger (after 16153ms proces-to-process, 13012ms node-to-node, 8hops, 2versions (10 first, 12 discovered)
leader L31 of team T15 discovered at 56983.000000 that M281 is in danger (after 27566ms proces-to-process, 24921ms node-to-node, 8hops, 3versions (11 first, 14 discovered)
leader L31 of team T15 discovered at 43441.000000 that M280 is in danger (after 18586ms proces-to-process, 17431ms node-to-node, 9hops, 2versions (9 first, 11 discovered)
leader L31 of team T15 discovered at 29380.000000 that M283 is in danger (after 5673ms proces-to-process, 2524ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 discovered at 40256.000000 that M282 is in danger (after 23530ms proces-to-process, 22151ms node-to-node, 10hops, 3versions (7 first, 10 discovered)
leader L31 of team T15 discovered at 47885.000000 that M278 is in danger (after 19285ms proces-to-process, 15181ms node-to-node, 9hops, 2versions (11 first, 13 discovered)
leader L31 of team T15 discovered at 53469.000000 that M279 is in danger (after 27634ms proces-to-process, 24489ms node-to-node, 6hops, 6versions (10 first, 16 discovered)
leader L31 of team T15 discovered at 26434.000000 that M287 is in danger (after 6830ms proces-to-process, 4584ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L31 of team T15 never discovered that M286 is in danger from 27283.
leader L31 of team T15 discovered at 44256.000000 that M289 is in danger (after 24146ms proces-to-process, 22673ms node-to-node, 10hops, 5versions (7 first, 12 discovered)
leader L31 of team T15 never discovered that M275 is in danger from 15289.
leader L31 of team T15 discovered at 51478.000000 that M276 is in danger (after 33195ms proces-to-process, 29432ms node-to-node, 6hops, 4versions (7 first, 11 discovered)
leader L31 of team T15 discovered at 51478.000000 that M277 is in danger (after 26434ms proces-to-process, 22678ms node-to-node, 8hops, 2versions (10 first, 12 discovered)
leader L31 of team T15 discovered at 47885.000000 that M290 is in danger (after 28634ms proces-to-process, 25175ms node-to-node, 10hops, 4versions (7 first, 11 discovered)
leader L31 of team T15 never discovered that M273 is in danger from 29941.
leader L31 of team T15 discovered at 47885.000000 that M291 is in danger (after 24784ms proces-to-process, 24096ms node-to-node, 4hops, 5versions (8 first, 13 discovered)
leader L31 of team T15 discovered at 43257.000000 that M285 is in danger (after 18839ms proces-to-process, 17146ms node-to-node, 7hops, 3versions (10 first, 13 discovered)
leader L31 of team T15 discovered at 46776.000000 that M284 is in danger (after 20448ms proces-to-process, 17262ms node-to-node, 10hops, 2versions (10 first, 12 discovered)
leader L32 of team T16 discovered at 33623.000000 that M296 is in danger (after 12109ms proces-to-process, 7336ms node-to-node, 9hops, 1versions (8 first, 9 discovered)
leader L32 of team T16 discovered at 36878.000000 that M297 is in danger (after 8517ms proces-to-process, 6825ms node-to-node, 8hops, 0versions (11 first, 11 discovered)
leader L32 of team T16 discovered at 32052.000000 that M294 is in danger (after 11567ms proces-to-process, 8120ms node-to-node, 6hops, 0versions (8 first, 8 discovered)
leader L32 of team T16 discovered at 33623.000000 that M295 is in danger (after 14975ms proces-to-process, 13342ms node-to-node, 5hops, 3versions (6 first, 9 discovered)
leader L32 of team T16 discovered at 35422.000000 that M292 is in danger (after 9565ms proces-to-process, 6304ms node-to-node, 4hops, 2versions (10 first, 12 discovered)
leader L32 of team T16 discovered at 19507.000000 that M293 is in danger (after 1778ms proces-to-process, 1006ms node-to-node, 2hops, 0versions (6 first, 6 discovered)
leader L32 of team T16 discovered at 25946.000000 that M288 is in danger (after 3533ms proces-to-process, 1604ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L32 of team T16 discovered at 28358.000000 that M298 is in danger (after 12260ms proces-to-process, 10830ms node-to-node, 8hops, 0versions (5 first, 5 discovered)
leader L32 of team T16 discovered at 40595.000000 that M299 is in danger (after 11434ms proces-to-process, 10607ms node-to-node, 9hops, 0versions (11 first, 11 discovered)
leader L32 of team T16 discovered at 34515.000000 that M300 is in danger (after 6129ms proces-to-process, 5190ms node-to-node, 10hops, 0versions (11 first, 11 discovered)
leader L32 of team T16 discovered at 25513.000000 that M301 is in danger (after 7937ms proces-to-process, 6188ms node-to-node, 4hops, 1versions (6 first, 7 discovered)
leader L32 of team T16 discovered at 34515.000000 that M302 is in danger (after 14460ms proces-to-process, 11898ms node-to-node, 10hops, 0versions (7 first, 7 discovered)
leader L32 of team T16 discovered at 40133.000000 that M303 is in danger (after 12733ms proces-to-process, 11189ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L32 of team T16 discovered at 38604.000000 that M304 is in danger (after 8910ms proces-to-process, 6880ms node-to-node, 11hops, 0versions (11 first, 11 discovered)
leader L32 of team T16 discovered at 38934.000000 that M305 is in danger (after 10947ms proces-to-process, 7411ms node-to-node, 7hops, 2versions (11 first, 13 discovered)
leader L32 of team T16 discovered at 22678.000000 that M306 is in danger (after 6675ms proces-to-process, 5791ms node-to-node, 8hops, 0versions (6 first, 6 discovered)
leader L32 of team T16 discovered at 28358.000000 that M307 is in danger (after 5655ms proces-to-process, 5033ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L32 of team T16 discovered at 31533.000000 that M308 is in danger (after 6255ms proces-to-process, 3171ms node-to-node, 3hops, 1versions (10 first, 11 discovered)
leader L32 of team T16 discovered at 34515.000000 that M309 is in danger (after 11331ms proces-to-process, 8391ms node-to-node, 4hops, 2versions (9 first, 11 discovered)
leader L33 of team T16 discovered at 35530.000000 that M296 is in danger (after 14016ms proces-to-process, 9786ms node-to-node, 8hops, 0versions (8 first, 8 discovered)
leader L33 of team T16 discovered at 51899.000000 that M297 is in danger (after 23538ms proces-to-process, 21464ms node-to-node, 10hops, 3versions (11 first, 14 discovered)
leader L33 of team T16 discovered at 37100.000000 that M294 is in danger (after 16615ms proces-to-process, 13009ms node-to-node, 6hops, 0versions (8 first, 8 discovered)
leader L33 of team T16 never discovered that M295 is in danger from 18648.
leader L33 of team T16 discovered at 51899.000000 that M292 is in danger (after 26042ms proces-to-process, 22742ms node-to-node, 9hops, 5versions (10 first, 15 discovered)
leader L33 of team T16 discovered at 43341.000000 that M293 is in danger (after 25612ms proces-to-process, 24793ms node-to-node, 10hops, 6versions (6 first, 12 discovered)
leader L33 of team T16 never discovered that M288 is in danger from 22413.
leader L33 of team T16 discovered at 25328.000000 that M298 is in danger (after 9230ms proces-to-process, 7690ms node-to-node, 3hops, 0versions (5 first, 5 discovered)
leader L33 of team T16 discovered at 44696.000000 that M299 is in danger (after 15535ms proces-to-process, 14621ms node-to-node, 11hops, 0versions (11 first, 11 discovered)
leader L33 of team T16 discovered at 29547.000000 that M300 is in danger (after 1161ms proces-to-process, 27ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L33 of team T16 discovered at 37100.000000 that M301 is in danger (after 19524ms proces-to-process, 17080ms node-to-node, 9hops, 3versions (6 first, 9 discovered)
leader L33 of team T16 discovered at 34545.000000 that M302 is in danger (after 14490ms proces-to-process, 11834ms node-to-node, 5hops, 0versions (7 first, 7 discovered)
leader L33 of team T16 discovered at 37100.000000 that M303 is in danger (after 9700ms proces-to-process, 7860ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L33 of team T16 discovered at 31582.000000 that M304 is in danger (after 1888ms proces-to-process, 27ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L33 of team T16 discovered at 31842.000000 that M305 is in danger (after 3855ms proces-to-process, 444ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L33 of team T16 discovered at 40888.000000 that M306 is in danger (after 24885ms proces-to-process, 23761ms node-to-node, 11hops, 5versions (6 first, 11 discovered)
leader L33 of team T16 discovered at 28559.000000 that M307 is in danger (after 5856ms proces-to-process, 5495ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L33 of team T16 discovered at 29547.000000 that M308 is in danger (after 4269ms proces-to-process, 1363ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L33 of team T16 discovered at 26407.000000 that M309 is in danger (after 3223ms proces-to-process, 537ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L34 of team T17 discovered at 48639.000000 that M325 is in danger (after 32622ms proces-to-process, 31547ms node-to-node, 11hops, 3versions (6 first, 9 discovered)
leader L34 of team T17 discovered at 47064.000000 that M328 is in danger (after 17956ms proces-to-process, 13096ms node-to-node, 3hops, 2versions (12 first, 14 discovered)
leader L34 of team T17 discovered at 48134.000000 that M313 is in danger (after 26156ms proces-to-process, 23909ms node-to-node, 3hops, 4versions (8 first, 12 discovered)
leader L34 of team T17 never discovered that M312 is in danger from 28976.
leader L34 of team T17 discovered at 47064.000000 that M311 is in danger (after 19764ms proces-to-process, 18594ms node-to-node, 5hops, 2versions (10 first, 12 discovered)
leader L34 of team T17 never discovered that M310 is in danger from 22226.
leader L34 of team T17 discovered at 34354.000000 that M317 is in danger (after 17840ms proces-to-process, 14963ms node-to-node, 2hops, 2versions (6 first, 8 discovered)
leader L34 of team T17 discovered at 57203.000000 that M316 is in danger (after 32166ms proces-to-process, 31058ms node-to-node, 3hops, 7versions (9 first, 16 discovered)
leader L34 of team T17 discovered at 49584.000000 that M315 is in danger (after 27182ms proces-to-process, 25752ms node-to-node, 9hops, 2versions (8 first, 10 discovered)
leader L34 of team T17 discovered at 36380.000000 that M314 is in danger (after 12652ms proces-to-process, 10567ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L34 of team T17 never discovered that M326 is in danger from 19015.
leader L34 of team T17 discovered at 53659.000000 that M327 is in danger (after 27843ms proces-to-process, 26834ms node-to-node, 3hops, 7versions (10 first, 17 discovered)
leader L34 of team T17 discovered at 41209.000000 that M319 is in danger (after 23094ms proces-to-process, 20603ms node-to-node, 8hops, 2versions (7 first, 9 discovered)
leader L34 of team T17 discovered at 27066.000000 that M318 is in danger (after 7501ms proces-to-process, 5913ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L34 of team T17 discovered at 43178.000000 that M322 is in danger (after 19876ms proces-to-process, 17911ms node-to-node, 2hops, 4versions (9 first, 13 discovered)
leader L34 of team T17 discovered at 41972.000000 that M323 is in danger (after 11490ms proces-to-process, 9050ms node-to-node, 2hops, 0versions (12 first, 12 discovered)
leader L34 of team T17 discovered at 41209.000000 that M320 is in danger (after 24401ms proces-to-process, 23461ms node-to-node, 8hops, 0versions (6 first, 6 discovered)
leader L34 of team T17 discovered at 55679.000000 that M321 is in danger (after 34546ms proces-to-process, 34189ms node-to-node, 8hops, 8versions (8 first, 16 discovered)
leader L35 of team T17 discovered at 42178.000000 that M325 is in danger (after 26161ms proces-to-process, 25271ms node-to-node, 10hops, 3versions (6 first, 9 discovered)
leader L35 of team T17 never discovered that M328 is in danger from 29108.
leader L35 of team T17 discovered at 38437.000000 that M313 is in danger (after 16459ms proces-to-process, 14650ms node-to-node, 2hops, 4versions (8 first, 12 discovered)
leader L35 of team T17 discovered at 33753.000000 that M312 is in danger (after 4777ms proces-to-process, 2424ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L35 of team T17 discovered at 28539.000000 that M311 is in danger (after 1239ms proces-to-process, 33ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L35 of team T17 never discovered that M310 is in danger from 22226.
leader L35 of team T17 discovered at 34649.000000 that M317 is in danger (after 18135ms proces-to-process, 14741ms node-to-node, 5hops, 1versions (6 first, 7 discovered)
leader L35 of team T17 discovered at 40966.000000 that M316 is in danger (after 15929ms proces-to-process, 14712ms node-to-node, 2hops, 1versions (9 first, 10 discovered)
leader L35 of team T17 discovered at 36063.000000 that M315 is in danger (after 13661ms proces-to-process, 12294ms node-to-node, 1hops, 3versions (8 first, 11 discovered)
leader L35 of team T17 discovered at 37751.000000 that M314 is in danger (after 14023ms proces-to-process, 11971ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L35 of team T17 never discovered that M326 is in danger from 19015.
leader L35 of team T17 discovered at 54205.000000 that M327 is in danger (after 28389ms proces-to-process, 27458ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L35 of team T17 discovered at 32259.000000 that M319 is in danger (after 14144ms proces-to-process, 11400ms node-to-node, 6hops, 0versions (7 first, 7 discovered)
leader L35 of team T17 discovered at 42178.000000 that M318 is in danger (after 22613ms proces-to-process, 21329ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L35 of team T17 discovered at 46032.000000 that M322 is in danger (after 22730ms proces-to-process, 20774ms node-to-node, 7hops, 4versions (9 first, 13 discovered)
leader L35 of team T17 never discovered that M323 is in danger from 30482.
leader L35 of team T17 discovered at 38437.000000 that M320 is in danger (after 21629ms proces-to-process, 20949ms node-to-node, 8hops, 0versions (6 first, 6 discovered)
leader L35 of team T17 discovered at 32259.000000 that M321 is in danger (after 11126ms proces-to-process, 10567ms node-to-node, 7hops, 0versions (8 first, 8 discovered)
leader L21 of team T10 discovered at 36935.000000 that M195 is in danger (after 7199ms proces-to-process, 6809ms node-to-node, 1hops, 1versions (10 first, 11 discovered)
leader L21 of team T10 discovered at 26269.000000 that M194 is in danger (after 9670ms proces-to-process, 9320ms node-to-node, 2hops, 0versions (6 first, 6 discovered)
leader L21 of team T10 discovered at 50848.000000 that M197 is in danger (after 26017ms proces-to-process, 25424ms node-to-node, 3hops, 4versions (9 first, 13 discovered)
leader L21 of team T10 discovered at 27937.000000 that M196 is in danger (after 10301ms proces-to-process, 6546ms node-to-node, 2hops, 0versions (7 first, 7 discovered)
leader L21 of team T10 discovered at 54003.000000 that M191 is in danger (after 34349ms proces-to-process, 30884ms node-to-node, 4hops, 8versions (7 first, 15 discovered)
leader L21 of team T10 discovered at 55546.000000 that M190 is in danger (after 25125ms proces-to-process, 22848ms node-to-node, 9hops, 3versions (12 first, 15 discovered)
leader L21 of team T10 discovered at 49957.000000 that M193 is in danger (after 19892ms proces-to-process, 17460ms node-to-node, 4hops, 3versions (11 first, 14 discovered)
leader L21 of team T10 discovered at 50848.000000 that M192 is in danger (after 28456ms proces-to-process, 27277ms node-to-node, 8hops, 6versions (8 first, 14 discovered)
leader L21 of team T10 discovered at 43309.000000 that M198 is in danger (after 16048ms proces-to-process, 12740ms node-to-node, 3hops, 1versions (10 first, 11 discovered)
leader L21 of team T10 discovered at 36935.000000 that M188 is in danger (after 18552ms proces-to-process, 15309ms node-to-node, 11hops, 0versions (7 first, 7 discovered)
leader L21 of team T10 discovered at 48880.000000 that M189 is in danger (after 32719ms proces-to-process, 31785ms node-to-node, 14hops, 5versions (5 first, 10 discovered)
leader L21 of team T10 discovered at 21456.000000 that M200 is in danger (after 2558ms proces-to-process, 7ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L21 of team T10 discovered at 43309.000000 that M201 is in danger (after 19912ms proces-to-process, 19595ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
leader L21 of team T10 discovered at 50848.000000 that M183 is in danger (after 30349ms proces-to-process, 27148ms node-to-node, 9hops, 4versions (8 first, 12 discovered)
leader L21 of team T10 never discovered that M180 is in danger from 21628.
leader L21 of team T10 never discovered that M186 is in danger from 23736.
leader L21 of team T10 discovered at 36935.000000 that M187 is in danger (after 21244ms proces-to-process, 20447ms node-to-node, 11hops, 1versions (6 first, 7 discovered)
leader L21 of team T10 discovered at 46477.000000 that M184 is in danger (after 23860ms proces-to-process, 20889ms node-to-node, 5hops, 5versions (8 first, 13 discovered)
leader L21 of team T10 discovered at 47930.000000 that M185 is in danger (after 26650ms proces-to-process, 24148ms node-to-node, 4hops, 3versions (8 first, 11 discovered)
leader L20 of team T10 discovered at 36484.000000 that M195 is in danger (after 6748ms proces-to-process, 6548ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L20 of team T10 discovered at 21153.000000 that M194 is in danger (after 4554ms proces-to-process, 3932ms node-to-node, 5hops, 0versions (6 first, 6 discovered)
leader L20 of team T10 discovered at 32049.000000 that M197 is in danger (after 7218ms proces-to-process, 6975ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L20 of team T10 discovered at 27098.000000 that M196 is in danger (after 9462ms proces-to-process, 5821ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L20 of team T10 discovered at 26292.000000 that M191 is in danger (after 6638ms proces-to-process, 4215ms node-to-node, 6hops, 1versions (7 first, 8 discovered)
leader L20 of team T10 discovered at 48382.000000 that M190 is in danger (after 17961ms proces-to-process, 15616ms node-to-node, 5hops, 4versions (12 first, 16 discovered)
leader L20 of team T10 discovered at 41785.000000 that M193 is in danger (after 11720ms proces-to-process, 9737ms node-to-node, 1hops, 4versions (11 first, 15 discovered)
leader L20 of team T10 discovered at 32049.000000 that M192 is in danger (after 9657ms proces-to-process, 8421ms node-to-node, 3hops, 2versions (8 first, 10 discovered)
leader L20 of team T10 discovered at 39790.000000 that M198 is in danger (after 12529ms proces-to-process, 9585ms node-to-node, 1hops, 1versions (10 first, 11 discovered)
leader L20 of team T10 discovered at 27885.000000 that M188 is in danger (after 9502ms proces-to-process, 6464ms node-to-node, 8hops, 0versions (7 first, 7 discovered)
leader L20 of team T10 discovered at 21597.000000 that M189 is in danger (after 5436ms proces-to-process, 4618ms node-to-node, 3hops, 2versions (5 first, 7 discovered)
leader L20 of team T10 discovered at 27885.000000 that M200 is in danger (after 8987ms proces-to-process, 6940ms node-to-node, 5hops, 0versions (7 first, 7 discovered)
leader L20 of team T10 discovered at 34868.000000 that M201 is in danger (after 11471ms proces-to-process, 11083ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L20 of team T10 discovered at 37210.000000 that M183 is in danger (after 16711ms proces-to-process, 13204ms node-to-node, 9hops, 2versions (8 first, 10 discovered)
leader L20 of team T10 discovered at 32315.000000 that M180 is in danger (after 10687ms proces-to-process, 6729ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L20 of team T10 discovered at 34868.000000 that M186 is in danger (after 11132ms proces-to-process, 8376ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L20 of team T10 discovered at 27098.000000 that M187 is in danger (after 11407ms proces-to-process, 10213ms node-to-node, 7hops, 1versions (6 first, 7 discovered)
leader L20 of team T10 discovered at 33208.000000 that M184 is in danger (after 10591ms proces-to-process, 7043ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L20 of team T10 discovered at 33208.000000 that M185 is in danger (after 11928ms proces-to-process, 8902ms node-to-node, 6hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 52970.000000 that M214 is in danger (after 23905ms proces-to-process, 20813ms node-to-node, 4hops, 2versions (12 first, 14 discovered)
leader L23 of team T11 discovered at 34416.000000 that M215 is in danger (after 7239ms proces-to-process, 6630ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 27285.000000 that M212 is in danger (after 8246ms proces-to-process, 7663ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L23 of team T11 never discovered that M199 is in danger from 25872.
leader L23 of team T11 discovered at 41232.000000 that M213 is in danger (after 15091ms proces-to-process, 13259ms node-to-node, 3hops, 2versions (10 first, 12 discovered)
leader L23 of team T11 discovered at 42858.000000 that M209 is in danger (after 14416ms proces-to-process, 14101ms node-to-node, 9hops, 1versions (11 first, 12 discovered)
leader L23 of team T11 discovered at 18600.000000 that M208 is in danger (after 3148ms proces-to-process, 252ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L23 of team T11 discovered at 52209.000000 that M210 is in danger (after 24876ms proces-to-process, 23784ms node-to-node, 7hops, 4versions (10 first, 14 discovered)
leader L23 of team T11 never discovered that M211 is in danger from 16585.
leader L23 of team T11 never discovered that M216 is in danger from 29845.
leader L23 of team T11 discovered at 27982.000000 that M203 is in danger (after 10335ms proces-to-process, 5627ms node-to-node, 2hops, 0versions (7 first, 7 discovered)
leader L23 of team T11 never discovered that M202 is in danger from 25444.
leader L23 of team T11 discovered at 31289.000000 that M205 is in danger (after 13092ms proces-to-process, 10846ms node-to-node, 10hops, 0versions (7 first, 7 discovered)
leader L23 of team T11 discovered at 38081.000000 that M204 is in danger (after 18229ms proces-to-process, 15136ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L23 of team T11 discovered at 29944.000000 that M207 is in danger (after 2423ms proces-to-process, 1855ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 38081.000000 that M206 is in danger (after 17482ms proces-to-process, 16106ms node-to-node, 5hops, 4versions (8 first, 12 discovered)
leader L22 of team T11 discovered at 43112.000000 that M214 is in danger (after 14047ms proces-to-process, 11088ms node-to-node, 6hops, 0versions (12 first, 12 discovered)
leader L22 of team T11 discovered at 32113.000000 that M215 is in danger (after 4936ms proces-to-process, 4215ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L22 of team T11 discovered at 35868.000000 that M212 is in danger (after 16829ms proces-to-process, 16160ms node-to-node, 3hops, 3versions (7 first, 10 discovered)
leader L22 of team T11 discovered at 32113.000000 that M199 is in danger (after 6241ms proces-to-process, 4319ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L22 of team T11 discovered at 37871.000000 that M213 is in danger (after 11730ms proces-to-process, 9689ms node-to-node, 11hops, 0versions (10 first, 10 discovered)
leader L22 of team T11 discovered at 37871.000000 that M209 is in danger (after 9429ms proces-to-process, 8853ms node-to-node, 6hops, 1versions (11 first, 12 discovered)
leader L22 of team T11 discovered at 22756.000000 that M208 is in danger (after 7304ms proces-to-process, 4318ms node-to-node, 2hops, 1versions (6 first, 7 discovered)
leader L22 of team T11 discovered at 43112.000000 that M210 is in danger (after 15779ms proces-to-process, 14408ms node-to-node, 2hops, 4versions (10 first, 14 discovered)
leader L22 of team T11 discovered at 22756.000000 that M211 is in danger (after 6171ms proces-to-process, 3323ms node-to-node, 5hops, 0versions (6 first, 6 discovered)
leader L22 of team T11 discovered at 39256.000000 that M216 is in danger (after 9411ms proces-to-process, 8009ms node-to-node, 6hops, 0versions (11 first, 11 discovered)
leader L22 of team T11 discovered at 24804.000000 that M203 is in danger (after 7157ms proces-to-process, 2770ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L22 of team T11 discovered at 43716.000000 that M202 is in danger (after 18272ms proces-to-process, 16076ms node-to-node, 7hops, 1versions (9 first, 10 discovered)
leader L22 of team T11 discovered at 30370.000000 that M205 is in danger (after 12173ms proces-to-process, 10172ms node-to-node, 3hops, 3versions (7 first, 10 discovered)
leader L22 of team T11 discovered at 30370.000000 that M204 is in danger (after 10518ms proces-to-process, 7454ms node-to-node, 8hops, 1versions (7 first, 8 discovered)
leader L22 of team T11 discovered at 34899.000000 that M207 is in danger (after 7378ms proces-to-process, 6821ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L22 of team T11 discovered at 27565.000000 that M206 is in danger (after 6966ms proces-to-process, 5820ms node-to-node, 8hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 discovered at 56544.000000 that M230 is in danger (after 34600ms proces-to-process, 30972ms node-to-node, 7hops, 9versions (8 first, 17 discovered)
leader L25 of team T12 discovered at 46425.000000 that M236 is in danger (after 22142ms proces-to-process, 20222ms node-to-node, 9hops, 4versions (10 first, 14 discovered)
leader L25 of team T12 discovered at 32538.000000 that M225 is in danger (after 11603ms proces-to-process, 10263ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
