Config: 
--------------------------------------------
leader L16 of team T8 discovered at 40026.000000 that M160 is in danger (after 24378ms proces-to-process, 21319ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L30 of team T15 never discovered that M278 is in danger from 28456.
leader L30 of team T15 never discovered that M279 is in danger from 26376.
leader L30 of team T15 never discovered that M287 is in danger from 19740.
leader L30 of team T15 never discovered that M286 is in danger from 27959.
leader L30 of team T15 never discovered that M274 is in danger from 17439.
leader L30 of team T15 never discovered that M275 is in danger from 15342.
leader L30 of team T15 never discovered that M276 is in danger from 18219.
leader L30 of team T15 never discovered that M277 is in danger from 24933.
leader L30 of team T15 never discovered that M290 is in danger from 19002.
leader L30 of team T15 discovered at 21378.000000 that M271 is in danger (after 705ms proces-to-process, 27ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 never discovered that M273 is in danger from 29753.
leader L30 of team T15 never discovered that M289 is in danger from 20446.
leader L30 of team T15 never discovered that M288 is in danger from 21913.
leader L30 of team T15 never discovered that M285 is in danger from 24692.
leader L30 of team T15 never discovered that M291 is in danger from 23496.
leader L30 of team T15 never discovered that M292 is in danger from 26257.
leader L30 of team T15 never discovered that M284 is in danger from 26408.
leader L31 of team T15 discovered at 48455.000000 that M281 is in danger (after 19291ms proces-to-process, 19218ms node-to-node, 8hops, 3versions (13 first, 16 discovered)
leader L31 of team T15 discovered at 56991.000000 that M280 is in danger (after 31597ms proces-to-process, 29297ms node-to-node, 7hops, 7versions (12 first, 19 discovered)
leader L31 of team T15 discovered at 39481.000000 that M283 is in danger (after 15538ms proces-to-process, 14832ms node-to-node, 4hops, 5versions (11 first, 16 discovered)
leader L31 of team T15 discovered at 32300.000000 that M282 is in danger (after 15574ms proces-to-process, 14054ms node-to-node, 8hops, 2versions (7 first, 9 discovered)
leader L31 of team T15 never discovered that M278 is in danger from 28456.
leader L31 of team T15 discovered at 40971.000000 that M279 is in danger (after 14595ms proces-to-process, 14026ms node-to-node, 4hops, 1versions (12 first, 13 discovered)
leader L31 of team T15 never discovered that M287 is in danger from 19740.
leader L31 of team T15 discovered at 36071.000000 that M286 is in danger (after 8112ms proces-to-process, 7990ms node-to-node, 4hops, 0versions (13 first, 13 discovered)
leader L31 of team T15 discovered at 40971.000000 that M274 is in danger (after 23532ms proces-to-process, 21083ms node-to-node, 1hops, 5versions (9 first, 14 discovered)
leader L31 of team T15 discovered at 41542.000000 that M275 is in danger (after 26200ms proces-to-process, 26037ms node-to-node, 9hops, 7versions (7 first, 14 discovered)
leader L31 of team T15 discovered at 59642.000000 that M276 is in danger (after 41423ms proces-to-process, 39736ms node-to-node, 3hops, 13versions (9 first, 22 discovered)
leader L31 of team T15 discovered at 26393.000000 that M277 is in danger (after 1460ms proces-to-process, 667ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L31 of team T15 discovered at 38096.000000 that M290 is in danger (after 19094ms proces-to-process, 17435ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 never discovered that M271 is in danger from 20673.
leader L31 of team T15 never discovered that M273 is in danger from 29753.
leader L31 of team T15 discovered at 39996.000000 that M289 is in danger (after 19550ms proces-to-process, 18654ms node-to-node, 9hops, 3versions (9 first, 12 discovered)
leader L31 of team T15 discovered at 34958.000000 that M288 is in danger (after 13045ms proces-to-process, 10408ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L31 of team T15 discovered at 40971.000000 that M285 is in danger (after 16279ms proces-to-process, 14681ms node-to-node, 4hops, 1versions (12 first, 13 discovered)
leader L31 of team T15 discovered at 36071.000000 that M291 is in danger (after 12575ms proces-to-process, 11356ms node-to-node, 8hops, 0versions (11 first, 11 discovered)
leader L31 of team T15 discovered at 39172.000000 that M292 is in danger (after 12915ms proces-to-process, 12554ms node-to-node, 13hops, 2versions (12 first, 14 discovered)
leader L31 of team T15 discovered at 45412.000000 that M284 is in danger (after 19004ms proces-to-process, 18079ms node-to-node, 7hops, 0versions (12 first, 12 discovered)
leader L21 of team T10 discovered at 41809.000000 that M195 is in danger (after 11727ms proces-to-process, 10855ms node-to-node, 9hops, 2versions (15 first, 17 discovered)
leader L21 of team T10 discovered at 29856.000000 that M194 is in danger (after 13176ms proces-to-process, 8724ms node-to-node, 7hops, 3versions (8 first, 11 discovered)
leader L21 of team T10 discovered at 37973.000000 that M197 is in danger (after 12843ms proces-to-process, 10812ms node-to-node, 8hops, 2versions (12 first, 14 discovered)
leader L21 of team T10 discovered at 23499.000000 that M196 is in danger (after 5639ms proces-to-process, 4930ms node-to-node, 3hops, 2versions (8 first, 10 discovered)
leader L21 of team T10 discovered at 32421.000000 that M191 is in danger (after 12406ms proces-to-process, 12097ms node-to-node, 16hops, 1versions (8 first, 9 discovered)
leader L21 of team T10 discovered at 41343.000000 that M190 is in danger (after 10687ms proces-to-process, 9765ms node-to-node, 6hops, 0versions (15 first, 15 discovered)
leader L21 of team T10 discovered at 46777.000000 that M193 is in danger (after 17212ms proces-to-process, 13982ms node-to-node, 7hops, 4versions (15 first, 19 discovered)
leader L21 of team T10 discovered at 33664.000000 that M192 is in danger (after 11233ms proces-to-process, 9889ms node-to-node, 9hops, 0versions (10 first, 10 discovered)
leader L21 of team T10 discovered at 31296.000000 that M199 is in danger (after 5417ms proces-to-process, 3216ms node-to-node, 6hops, 0versions (12 first, 12 discovered)
leader L21 of team T10 discovered at 28471.000000 that M198 is in danger (after 1169ms proces-to-process, 1080ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L21 of team T10 discovered at 34950.000000 that M202 is in danger (after 9642ms proces-to-process, 7675ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L21 of team T10 discovered at 25769.000000 that M188 is in danger (after 7431ms proces-to-process, 6213ms node-to-node, 7hops, 1versions (8 first, 9 discovered)
leader L21 of team T10 discovered at 19092.000000 that M189 is in danger (after 2910ms proces-to-process, 2191ms node-to-node, 1hops, 1versions (7 first, 8 discovered)
leader L21 of team T10 discovered at 29965.000000 that M201 is in danger (after 7068ms proces-to-process, 4199ms node-to-node, 8hops, 0versions (11 first, 11 discovered)
leader L21 of team T10 discovered at 25769.000000 that M200 is in danger (after 7116ms proces-to-process, 4832ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L21 of team T10 discovered at 34950.000000 that M181 is in danger (after 9613ms proces-to-process, 7887ms node-to-node, 4hops, 3versions (13 first, 16 discovered)
leader L21 of team T10 discovered at 37973.000000 that M186 is in danger (after 14160ms proces-to-process, 12230ms node-to-node, 7hops, 3versions (11 first, 14 discovered)
leader L21 of team T10 discovered at 27758.000000 that M187 is in danger (after 12067ms proces-to-process, 9493ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L21 of team T10 discovered at 27758.000000 that M185 is in danger (after 6373ms proces-to-process, 3817ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L20 of team T10 discovered at 30680.000000 that M195 is in danger (after 598ms proces-to-process, 20ms node-to-node, 1hops, 0versions (15 first, 15 discovered)
leader L20 of team T10 discovered at 49449.000000 that M194 is in danger (after 32769ms proces-to-process, 28863ms node-to-node, 7hops, 11versions (8 first, 19 discovered)
leader L20 of team T10 discovered at 33452.000000 that M197 is in danger (after 8322ms proces-to-process, 5861ms node-to-node, 3hops, 2versions (12 first, 14 discovered)
leader L20 of team T10 discovered at 19456.000000 that M196 is in danger (after 1596ms proces-to-process, 383ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L20 of team T10 discovered at 46840.000000 that M191 is in danger (after 26825ms proces-to-process, 26492ms node-to-node, 4hops, 10versions (8 first, 18 discovered)
leader L20 of team T10 discovered at 46138.000000 that M190 is in danger (after 15482ms proces-to-process, 15304ms node-to-node, 10hops, 0versions (15 first, 15 discovered)
leader L20 of team T10 discovered at 46840.000000 that M193 is in danger (after 17275ms proces-to-process, 14426ms node-to-node, 5hops, 4versions (15 first, 19 discovered)
leader L20 of team T10 discovered at 31259.000000 that M192 is in danger (after 8828ms proces-to-process, 7264ms node-to-node, 4hops, 1versions (10 first, 11 discovered)
leader L20 of team T10 discovered at 44720.000000 that M199 is in danger (after 18841ms proces-to-process, 16484ms node-to-node, 4hops, 5versions (12 first, 17 discovered)
leader L20 of team T10 discovered at 41285.000000 that M198 is in danger (after 13983ms proces-to-process, 13626ms node-to-node, 12hops, 1versions (12 first, 13 discovered)
leader L20 of team T10 discovered at 59404.000000 that M202 is in danger (after 34096ms proces-to-process, 31776ms node-to-node, 8hops, 9versions (12 first, 21 discovered)
leader L20 of team T10 discovered at 39854.000000 that M188 is in danger (after 21516ms proces-to-process, 20466ms node-to-node, 9hops, 4versions (8 first, 12 discovered)
leader L20 of team T10 discovered at 28829.000000 that M189 is in danger (after 12647ms proces-to-process, 11484ms node-to-node, 6hops, 3versions (7 first, 10 discovered)
leader L20 of team T10 discovered at 33452.000000 that M201 is in danger (after 10555ms proces-to-process, 7039ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L20 of team T10 discovered at 25833.000000 that M200 is in danger (after 7180ms proces-to-process, 4636ms node-to-node, 3hops, 2versions (9 first, 11 discovered)
leader L20 of team T10 discovered at 39189.000000 that M181 is in danger (after 13852ms proces-to-process, 12077ms node-to-node, 6hops, 1versions (13 first, 14 discovered)
leader L20 of team T10 discovered at 44144.000000 that M186 is in danger (after 20331ms proces-to-process, 18834ms node-to-node, 6hops, 3versions (11 first, 14 discovered)
leader L20 of team T10 discovered at 34386.000000 that M187 is in danger (after 18695ms proces-to-process, 16003ms node-to-node, 5hops, 4versions (7 first, 11 discovered)
leader L20 of team T10 discovered at 33452.000000 that M185 is in danger (after 12067ms proces-to-process, 9331ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 43421.000000 that M214 is in danger (after 14597ms proces-to-process, 14078ms node-to-node, 7hops, 2versions (13 first, 15 discovered)
leader L23 of team T11 never discovered that M215 is in danger from 27644.
leader L23 of team T11 discovered at 23964.000000 that M212 is in danger (after 4503ms proces-to-process, 3490ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L23 of team T11 discovered at 30903.000000 that M213 is in danger (after 4790ms proces-to-process, 4078ms node-to-node, 7hops, 0versions (12 first, 12 discovered)
leader L23 of team T11 discovered at 41693.000000 that M209 is in danger (after 13296ms proces-to-process, 11946ms node-to-node, 4hops, 4versions (14 first, 18 discovered)
leader L23 of team T11 discovered at 25232.000000 that M208 is in danger (after 9814ms proces-to-process, 6875ms node-to-node, 3hops, 3versions (8 first, 11 discovered)
leader L23 of team T11 discovered at 29120.000000 that M220 is in danger (after 7362ms proces-to-process, 4846ms node-to-node, 9hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 41693.000000 that M210 is in danger (after 13840ms proces-to-process, 12549ms node-to-node, 5hops, 1versions (13 first, 14 discovered)
leader L23 of team T11 discovered at 35764.000000 that M216 is in danger (after 5872ms proces-to-process, 4420ms node-to-node, 8hops, 0versions (15 first, 15 discovered)
leader L23 of team T11 discovered at 32802.000000 that M217 is in danger (after 10929ms proces-to-process, 9711ms node-to-node, 5hops, 1versions (10 first, 11 discovered)
leader L23 of team T11 discovered at 23964.000000 that M203 is in danger (after 6317ms proces-to-process, 5186ms node-to-node, 10hops, 1versions (7 first, 8 discovered)
leader L23 of team T11 discovered at 22231.000000 that M211 is in danger (after 5470ms proces-to-process, 4397ms node-to-node, 7hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 23107.000000 that M205 is in danger (after 4910ms proces-to-process, 4564ms node-to-node, 3hops, 1versions (8 first, 9 discovered)
leader L23 of team T11 discovered at 22697.000000 that M204 is in danger (after 2845ms proces-to-process, 2612ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 38388.000000 that M207 is in danger (after 10717ms proces-to-process, 7796ms node-to-node, 5hops, 3versions (14 first, 17 discovered)
leader L23 of team T11 discovered at 27710.000000 that M206 is in danger (after 6814ms proces-to-process, 6074ms node-to-node, 7hops, 1versions (9 first, 10 discovered)
leader L22 of team T11 discovered at 40793.000000 that M214 is in danger (after 11969ms proces-to-process, 11104ms node-to-node, 2hops, 2versions (13 first, 15 discovered)
leader L22 of team T11 never discovered that M215 is in danger from 27644.
leader L22 of team T11 discovered at 27510.000000 that M212 is in danger (after 8049ms proces-to-process, 7233ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L22 of team T11 discovered at 30334.000000 that M213 is in danger (after 4221ms proces-to-process, 3593ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L22 of team T11 discovered at 31113.000000 that M209 is in danger (after 2716ms proces-to-process, 1515ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L22 of team T11 discovered at 21526.000000 that M208 is in danger (after 6108ms proces-to-process, 2971ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L22 of team T11 discovered at 36575.000000 that M220 is in danger (after 14817ms proces-to-process, 12648ms node-to-node, 4hops, 1versions (10 first, 11 discovered)
leader L22 of team T11 discovered at 34399.000000 that M210 is in danger (after 6546ms proces-to-process, 5976ms node-to-node, 1hops, 1versions (13 first, 14 discovered)
leader L22 of team T11 discovered at 42055.000000 that M216 is in danger (after 12163ms proces-to-process, 10085ms node-to-node, 8hops, 0versions (15 first, 15 discovered)
leader L22 of team T11 discovered at 39351.000000 that M217 is in danger (after 17478ms proces-to-process, 16315ms node-to-node, 9hops, 1versions (10 first, 11 discovered)
leader L22 of team T11 discovered at 37551.000000 that M203 is in danger (after 19904ms proces-to-process, 19318ms node-to-node, 10hops, 5versions (7 first, 12 discovered)
leader L22 of team T11 discovered at 33387.000000 that M211 is in danger (after 16626ms proces-to-process, 15915ms node-to-node, 8hops, 3versions (8 first, 11 discovered)
leader L22 of team T11 discovered at 48862.000000 that M205 is in danger (after 30665ms proces-to-process, 30045ms node-to-node, 7hops, 9versions (8 first, 17 discovered)
leader L22 of team T11 discovered at 28585.000000 that M204 is in danger (after 8733ms proces-to-process, 8349ms node-to-node, 6hops, 1versions (8 first, 9 discovered)
leader L22 of team T11 discovered at 47375.000000 that M207 is in danger (after 19704ms proces-to-process, 16186ms node-to-node, 11hops, 3versions (14 first, 17 discovered)
leader L22 of team T11 discovered at 32762.000000 that M206 is in danger (after 11866ms proces-to-process, 10470ms node-to-node, 3hops, 2versions (9 first, 11 discovered)
leader L25 of team T12 discovered at 37219.000000 that M230 is in danger (after 15500ms proces-to-process, 13706ms node-to-node, 12hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 30094.000000 that M237 is in danger (after 13665ms proces-to-process, 12876ms node-to-node, 4hops, 3versions (7 first, 10 discovered)
leader L25 of team T12 discovered at 27953.000000 that M236 is in danger (after 3501ms proces-to-process, 2614ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L25 of team T12 discovered at 27192.000000 that M225 is in danger (after 6015ms proces-to-process, 5035ms node-to-node, 6hops, 1versions (10 first, 11 discovered)
leader L25 of team T12 discovered at 35033.000000 that M231 is in danger (after 8939ms proces-to-process, 7580ms node-to-node, 5hops, 2versions (12 first, 14 discovered)
leader L25 of team T12 discovered at 30094.000000 that M219 is in danger (after 7264ms proces-to-process, 6237ms node-to-node, 3hops, 2versions (11 first, 13 discovered)
leader L25 of team T12 discovered at 39750.000000 that M232 is in danger (after 10761ms proces-to-process, 8671ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L25 of team T12 discovered at 27192.000000 that M223 is in danger (after 6510ms proces-to-process, 4442ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L25 of team T12 discovered at 33145.000000 that M222 is in danger (after 4754ms proces-to-process, 2612ms node-to-node, 5hops, 0versions (14 first, 14 discovered)
leader L25 of team T12 discovered at 37219.000000 that M221 is in danger (after 11924ms proces-to-process, 9710ms node-to-node, 7hops, 1versions (12 first, 13 discovered)
leader L25 of team T12 discovered at 31129.000000 that M233 is in danger (after 9946ms proces-to-process, 8126ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L25 of team T12 discovered at 20986.000000 that M227 is in danger (after 4886ms proces-to-process, 3785ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 discovered at 31129.000000 that M226 is in danger (after 7477ms proces-to-process, 5113ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L25 of team T12 discovered at 48813.000000 that M218 is in danger (after 23886ms proces-to-process, 22299ms node-to-node, 7hops, 6versions (11 first, 17 discovered)
leader L25 of team T12 discovered at 31129.000000 that M224 is in danger (after 8010ms proces-to-process, 7117ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L25 of team T12 discovered at 33145.000000 that M234 is in danger (after 9423ms proces-to-process, 7013ms node-to-node, 9hops, 0versions (11 first, 11 discovered)
leader L25 of team T12 discovered at 26154.000000 that M229 is in danger (after 9437ms proces-to-process, 6823ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 discovered at 27953.000000 that M228 is in danger (after 9407ms proces-to-process, 6238ms node-to-node, 2hops, 1versions (9 first, 10 discovered)
leader L24 of team T12 discovered at 32272.000000 that M230 is in danger (after 10553ms proces-to-process, 8887ms node-to-node, 4hops, 2versions (10 first, 12 discovered)
leader L24 of team T12 discovered at 25830.000000 that M237 is in danger (after 9401ms proces-to-process, 8989ms node-to-node, 3hops, 3versions (7 first, 10 discovered)
leader L24 of team T12 discovered at 29569.000000 that M236 is in danger (after 5117ms proces-to-process, 4022ms node-to-node, 1hops, 1versions (11 first, 12 discovered)
leader L24 of team T12 discovered at 30143.000000 that M225 is in danger (after 8966ms proces-to-process, 8571ms node-to-node, 7hops, 1versions (10 first, 11 discovered)
leader L24 of team T12 discovered at 31297.000000 that M231 is in danger (after 5203ms proces-to-process, 3930ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 52093.000000 that M219 is in danger (after 29263ms proces-to-process, 28760ms node-to-node, 4hops, 11versions (11 first, 22 discovered)
leader L24 of team T12 discovered at 35769.000000 that M232 is in danger (after 6780ms proces-to-process, 4760ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L24 of team T12 discovered at 36460.000000 that M223 is in danger (after 15778ms proces-to-process, 13836ms node-to-node, 3hops, 2versions (9 first, 11 discovered)
leader L24 of team T12 discovered at 40042.000000 that M222 is in danger (after 11651ms proces-to-process, 9614ms node-to-node, 8hops, 0versions (14 first, 14 discovered)
leader L24 of team T12 discovered at 52545.000000 that M221 is in danger (after 27250ms proces-to-process, 25037ms node-to-node, 10hops, 7versions (12 first, 19 discovered)
leader L24 of team T12 discovered at 27312.000000 that M233 is in danger (after 6129ms proces-to-process, 5114ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 34157.000000 that M227 is in danger (after 18057ms proces-to-process, 17122ms node-to-node, 9hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 discovered at 49115.000000 that M226 is in danger (after 25463ms proces-to-process, 23518ms node-to-node, 8hops, 8versions (12 first, 20 discovered)
leader L24 of team T12 discovered at 52093.000000 that M218 is in danger (after 27166ms proces-to-process, 25924ms node-to-node, 5hops, 7versions (11 first, 18 discovered)
leader L24 of team T12 discovered at 40771.000000 that M224 is in danger (after 17652ms proces-to-process, 16542ms node-to-node, 12hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 48141.000000 that M234 is in danger (after 24419ms proces-to-process, 22654ms node-to-node, 3hops, 9versions (11 first, 20 discovered)
leader L24 of team T12 discovered at 30143.000000 that M229 is in danger (after 13426ms proces-to-process, 10979ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 discovered at 40042.000000 that M228 is in danger (after 21496ms proces-to-process, 18648ms node-to-node, 2hops, 6versions (9 first, 15 discovered)
leader L27 of team T13 discovered at 32839.000000 that M253 is in danger (after 8946ms proces-to-process, 8008ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L27 of team T13 discovered at 51183.000000 that M250 is in danger (after 25791ms proces-to-process, 23364ms node-to-node, 6hops, 9versions (12 first, 21 discovered)
leader L27 of team T13 discovered at 42929.000000 that M251 is in danger (after 14164ms proces-to-process, 13505ms node-to-node, 8hops, 0versions (14 first, 14 discovered)
leader L27 of team T13 discovered at 45269.000000 that M256 is in danger (after 18098ms proces-to-process, 16843ms node-to-node, 11hops, 1versions (12 first, 13 discovered)
leader L27 of team T13 discovered at 43410.000000 that M254 is in danger (after 16563ms proces-to-process, 15087ms node-to-node, 7hops, 1versions (13 first, 14 discovered)
leader L27 of team T13 discovered at 47307.000000 that M255 is in danger (after 22556ms proces-to-process, 21947ms node-to-node, 8hops, 3versions (11 first, 14 discovered)
leader L27 of team T13 discovered at 25909.000000 that M245 is in danger (after 10108ms proces-to-process, 8007ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 32839.000000 that M244 is in danger (after 15313ms proces-to-process, 14344ms node-to-node, 2hops, 2versions (8 first, 10 discovered)
leader L27 of team T13 discovered at 51183.000000 that M247 is in danger (after 25751ms proces-to-process, 24295ms node-to-node, 7hops, 6versions (12 first, 18 discovered)
leader L27 of team T13 discovered at 38639.000000 that M246 is in danger (after 20388ms proces-to-process, 19690ms node-to-node, 11hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 31694.000000 that M241 is in danger (after 11645ms proces-to-process, 9897ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L27 of team T13 discovered at 22758.000000 that M240 is in danger (after 6669ms proces-to-process, 4846ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 36321.000000 that M243 is in danger (after 6606ms proces-to-process, 5340ms node-to-node, 2hops, 0versions (14 first, 14 discovered)
leader L27 of team T13 discovered at 31885.000000 that M242 is in danger (after 8811ms proces-to-process, 8281ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L27 of team T13 discovered at 30223.000000 that M238 is in danger (after 11248ms proces-to-process, 11179ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 33338.000000 that M239 is in danger (after 16491ms proces-to-process, 16219ms node-to-node, 5hops, 2versions (8 first, 10 discovered)
leader L27 of team T13 discovered at 43410.000000 that M249 is in danger (after 16554ms proces-to-process, 15113ms node-to-node, 5hops, 3versions (12 first, 15 discovered)
leader L27 of team T13 discovered at 37610.000000 that M248 is in danger (after 9669ms proces-to-process, 8958ms node-to-node, 3hops, 2versions (13 first, 15 discovered)
leader L26 of team T13 discovered at 35567.000000 that M253 is in danger (after 11674ms proces-to-process, 11483ms node-to-node, 6hops, 3versions (10 first, 13 discovered)
leader L26 of team T13 discovered at 37907.000000 that M250 is in danger (after 12515ms proces-to-process, 10756ms node-to-node, 7hops, 2versions (12 first, 14 discovered)
leader L26 of team T13 discovered at 32801.000000 that M251 is in danger (after 4036ms proces-to-process, 3358ms node-to-node, 1hops, 0versions (14 first, 14 discovered)
leader L26 of team T13 discovered at 33088.000000 that M256 is in danger (after 5917ms proces-to-process, 5071ms node-to-node, 2hops, 1versions (12 first, 13 discovered)
leader L26 of team T13 discovered at 40346.000000 that M254 is in danger (after 13499ms proces-to-process, 12097ms node-to-node, 3hops, 1versions (13 first, 14 discovered)
leader L26 of team T13 discovered at 36174.000000 that M255 is in danger (after 11423ms proces-to-process, 10825ms node-to-node, 2hops, 2versions (11 first, 13 discovered)
leader L26 of team T13 discovered at 25804.000000 that M245 is in danger (after 10003ms proces-to-process, 7815ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 33664.000000 that M244 is in danger (after 16138ms proces-to-process, 15645ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L26 of team T13 discovered at 40989.000000 that M247 is in danger (after 15557ms proces-to-process, 13943ms node-to-node, 3hops, 5versions (12 first, 17 discovered)
leader L26 of team T13 discovered at 38417.000000 that M246 is in danger (after 20166ms proces-to-process, 19410ms node-to-node, 1hops, 8versions (8 first, 16 discovered)
leader L26 of team T13 discovered at 27954.000000 that M241 is in danger (after 7905ms proces-to-process, 6043ms node-to-node, 2hops, 1versions (9 first, 10 discovered)
leader L26 of team T13 discovered at 42988.000000 that M240 is in danger (after 26899ms proces-to-process, 24822ms node-to-node, 11hops, 3versions (8 first, 11 discovered)
leader L26 of team T13 discovered at 41838.000000 that M243 is in danger (after 12123ms proces-to-process, 10611ms node-to-node, 8hops, 0versions (14 first, 14 discovered)
leader L26 of team T13 discovered at 34751.000000 that M242 is in danger (after 11677ms proces-to-process, 10884ms node-to-node, 2hops, 3versions (10 first, 13 discovered)
leader L26 of team T13 never discovered that M238 is in danger from 18975.
leader L26 of team T13 discovered at 24984.000000 that M239 is in danger (after 8137ms proces-to-process, 7464ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 39899.000000 that M249 is in danger (after 13043ms proces-to-process, 10968ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L26 of team T13 discovered at 41838.000000 that M248 is in danger (after 13897ms proces-to-process, 13560ms node-to-node, 7hops, 2versions (13 first, 15 discovered)

Results: 
-----------------------------
Process-2-process response time: avg=14174.155689, min=548, max=41423, median=12758
Node-2-node response time: avg=12586.053892, min=7, max=39736, median=11179
Hops: avg=5.219561, min=1, max=16, median=5
Process-2-process response time / 1 hop: avg=3570.620758, min=506, max=23532, median=2754
Node-2-node response time / 1 hop: avg=3027.860279, min=7, max=21083, median=2352
Version difference: avg=2.299401, min=0, max=13, median=1
Ratio of leader discoveries: 501 of 582 (86.082474%)
Ratio of discoveries regardless the number of leaders: 278 of 291 (95.532646%)
