Config: 
--------------------------------------------
leader L16 of team T8 discovered at 41388.000000 that M152 is in danger (after 12900ms proces-to-process, 12236ms node-to-node, 7hops, 2versions (13 first, 15 discovered)
leader L28 of team T14 discovered at 35966.000000 that M268 is in danger (after 19544ms proces-to-process, 16772ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L28 of team T14 discovered at 52039.000000 that M267 is in danger (after 23378ms proces-to-process, 22070ms node-to-node, 7hops, 2versions (13 first, 15 discovered)
leader L28 of team T14 never discovered that M253 is in danger from 23893.
leader L28 of team T14 discovered at 51679.000000 that M265 is in danger (after 32383ms proces-to-process, 31028ms node-to-node, 7hops, 11versions (9 first, 20 discovered)
leader L28 of team T14 discovered at 32899.000000 that M264 is in danger (after 12634ms proces-to-process, 12284ms node-to-node, 4hops, 1versions (10 first, 11 discovered)
leader L28 of team T14 discovered at 31890.000000 that M263 is in danger (after 13769ms proces-to-process, 11568ms node-to-node, 4hops, 2versions (9 first, 11 discovered)
leader L28 of team T14 discovered at 35966.000000 that M257 is in danger (after 16523ms proces-to-process, 13779ms node-to-node, 5hops, 1versions (10 first, 11 discovered)
leader L28 of team T14 discovered at 52796.000000 that M261 is in danger (after 29442ms proces-to-process, 27124ms node-to-node, 5hops, 8versions (12 first, 20 discovered)
leader L28 of team T14 discovered at 49644.000000 that M260 is in danger (after 30433ms proces-to-process, 29242ms node-to-node, 4hops, 10versions (9 first, 19 discovered)
leader L28 of team T14 discovered at 52796.000000 that M272 is in danger (after 30091ms proces-to-process, 28592ms node-to-node, 6hops, 7versions (12 first, 19 discovered)
leader L28 of team T14 discovered at 47982.000000 that M266 is in danger (after 26662ms proces-to-process, 25174ms node-to-node, 7hops, 2versions (10 first, 12 discovered)
leader L30 of team T15 never discovered that M281 is in danger from 29164.
leader L30 of team T15 never discovered that M280 is in danger from 25394.
leader L30 of team T15 discovered at 26619.000000 that M283 is in danger (after 3086ms proces-to-process, 7ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L30 of team T15 never discovered that M282 is in danger from 16726.
leader L30 of team T15 never discovered that M285 is in danger from 24692.
leader L30 of team T15 discovered at 26842.000000 that M284 is in danger (after 434ms proces-to-process, 7ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L30 of team T15 never discovered that M287 is in danger from 19740.
leader L30 of team T15 never discovered that M286 is in danger from 27959.
leader L30 of team T15 discovered at 21776.000000 that M289 is in danger (after 1330ms proces-to-process, 560ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 discovered at 24319.000000 that M288 is in danger (after 2406ms proces-to-process, 34ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L30 of team T15 never discovered that M292 is in danger from 26257.
leader L30 of team T15 never discovered that M278 is in danger from 28456.
leader L30 of team T15 never discovered that M279 is in danger from 26376.
leader L30 of team T15 discovered at 20863.000000 that M290 is in danger (after 1861ms proces-to-process, 353ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L30 of team T15 never discovered that M291 is in danger from 23496.
leader L30 of team T15 never discovered that M274 is in danger from 17439.
leader L30 of team T15 never discovered that M275 is in danger from 15342.
leader L30 of team T15 never discovered that M276 is in danger from 18219.
leader L30 of team T15 never discovered that M277 is in danger from 24933.
leader L30 of team T15 never discovered that M270 is in danger from 15661.
leader L30 of team T15 never discovered that M271 is in danger from 20673.
leader L30 of team T15 never discovered that M273 is in danger from 29753.
leader L31 of team T15 discovered at 36071.000000 that M281 is in danger (after 6907ms proces-to-process, 6247ms node-to-node, 1hops, 2versions (13 first, 15 discovered)
leader L31 of team T15 discovered at 36071.000000 that M280 is in danger (after 10677ms proces-to-process, 8100ms node-to-node, 3hops, 1versions (12 first, 13 discovered)
leader L31 of team T15 never discovered that M283 is in danger from 23533.
leader L31 of team T15 discovered at 24525.000000 that M282 is in danger (after 7799ms proces-to-process, 6690ms node-to-node, 2hops, 1versions (7 first, 8 discovered)
leader L31 of team T15 discovered at 34958.000000 that M285 is in danger (after 10266ms proces-to-process, 9378ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L31 of team T15 never discovered that M284 is in danger from 26408.
leader L31 of team T15 discovered at 25305.000000 that M287 is in danger (after 5565ms proces-to-process, 4706ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 never discovered that M286 is in danger from 27959.
leader L31 of team T15 never discovered that M289 is in danger from 20446.
leader L31 of team T15 never discovered that M288 is in danger from 21913.
leader L31 of team T15 discovered at 45412.000000 that M292 is in danger (after 19155ms proces-to-process, 18402ms node-to-node, 4hops, 5versions (12 first, 17 discovered)
leader L31 of team T15 discovered at 42391.000000 that M278 is in danger (after 13935ms proces-to-process, 12361ms node-to-node, 5hops, 0versions (13 first, 13 discovered)
leader L31 of team T15 discovered at 53063.000000 that M279 is in danger (after 26687ms proces-to-process, 25801ms node-to-node, 8hops, 5versions (12 first, 17 discovered)
leader L31 of team T15 never discovered that M290 is in danger from 19002.
leader L31 of team T15 discovered at 43841.000000 that M291 is in danger (after 20345ms proces-to-process, 18741ms node-to-node, 5hops, 5versions (11 first, 16 discovered)
leader L31 of team T15 discovered at 33269.000000 that M274 is in danger (after 15830ms proces-to-process, 13713ms node-to-node, 5hops, 2versions (9 first, 11 discovered)
leader L31 of team T15 discovered at 46353.000000 that M275 is in danger (after 31011ms proces-to-process, 30851ms node-to-node, 8hops, 9versions (7 first, 16 discovered)
leader L31 of team T15 discovered at 19885.000000 that M276 is in danger (after 1666ms proces-to-process, 89ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L31 of team T15 discovered at 52379.000000 that M277 is in danger (after 27446ms proces-to-process, 26779ms node-to-node, 2hops, 7versions (11 first, 18 discovered)
leader L31 of team T15 discovered at 46353.000000 that M270 is in danger (after 30692ms proces-to-process, 29499ms node-to-node, 10hops, 6versions (7 first, 13 discovered)
leader L31 of team T15 discovered at 55039.000000 that M271 is in danger (after 34366ms proces-to-process, 33869ms node-to-node, 7hops, 10versions (9 first, 19 discovered)
leader L31 of team T15 discovered at 46353.000000 that M273 is in danger (after 16600ms proces-to-process, 12633ms node-to-node, 5hops, 2versions (15 first, 17 discovered)
leader L21 of team T10 discovered at 36243.000000 that M195 is in danger (after 6161ms proces-to-process, 5276ms node-to-node, 1hops, 0versions (15 first, 15 discovered)
leader L21 of team T10 discovered at 30618.000000 that M194 is in danger (after 13938ms proces-to-process, 9971ms node-to-node, 2hops, 2versions (8 first, 10 discovered)
leader L21 of team T10 discovered at 41343.000000 that M197 is in danger (after 16213ms proces-to-process, 13659ms node-to-node, 7hops, 1versions (12 first, 13 discovered)
leader L21 of team T10 discovered at 28471.000000 that M196 is in danger (after 10611ms proces-to-process, 9351ms node-to-node, 1hops, 1versions (8 first, 9 discovered)
leader L21 of team T10 discovered at 37973.000000 that M191 is in danger (after 17958ms proces-to-process, 17613ms node-to-node, 5hops, 2versions (8 first, 10 discovered)
leader L21 of team T10 discovered at 37973.000000 that M190 is in danger (after 7317ms proces-to-process, 7006ms node-to-node, 2hops, 0versions (15 first, 15 discovered)
leader L21 of team T10 discovered at 55451.000000 that M193 is in danger (after 25886ms proces-to-process, 22836ms node-to-node, 4hops, 7versions (15 first, 22 discovered)
leader L21 of team T10 discovered at 37973.000000 that M192 is in danger (after 15542ms proces-to-process, 13875ms node-to-node, 2hops, 3versions (10 first, 13 discovered)
leader L21 of team T10 discovered at 44939.000000 that M199 is in danger (after 19060ms proces-to-process, 16544ms node-to-node, 8hops, 2versions (12 first, 14 discovered)
leader L21 of team T10 discovered at 31296.000000 that M198 is in danger (after 3994ms proces-to-process, 3646ms node-to-node, 3hops, 1versions (12 first, 13 discovered)
leader L21 of team T10 discovered at 43944.000000 that M188 is in danger (after 25606ms proces-to-process, 24279ms node-to-node, 5hops, 7versions (8 first, 15 discovered)
leader L21 of team T10 discovered at 23499.000000 that M189 is in danger (after 7317ms proces-to-process, 6073ms node-to-node, 2hops, 0versions (7 first, 7 discovered)
leader L21 of team T10 discovered at 57176.000000 that M183 is in danger (after 36778ms proces-to-process, 35816ms node-to-node, 6hops, 11versions (9 first, 20 discovered)
leader L21 of team T10 discovered at 36918.000000 that M186 is in danger (after 13105ms proces-to-process, 11147ms node-to-node, 4hops, 0versions (11 first, 11 discovered)
leader L21 of team T10 discovered at 38092.000000 that M187 is in danger (after 22401ms proces-to-process, 20084ms node-to-node, 5hops, 4versions (7 first, 11 discovered)
leader L21 of team T10 discovered at 37254.000000 that M184 is in danger (after 14197ms proces-to-process, 10841ms node-to-node, 4hops, 0versions (12 first, 12 discovered)
leader L21 of team T10 discovered at 36243.000000 that M185 is in danger (after 14858ms proces-to-process, 12534ms node-to-node, 3hops, 2versions (10 first, 12 discovered)
leader L20 of team T10 discovered at 37124.000000 that M195 is in danger (after 7042ms proces-to-process, 6106ms node-to-node, 2hops, 0versions (15 first, 15 discovered)
leader L20 of team T10 discovered at 20653.000000 that M194 is in danger (after 3973ms proces-to-process, 375ms node-to-node, 3hops, 1versions (8 first, 9 discovered)
leader L20 of team T10 discovered at 41285.000000 that M197 is in danger (after 16155ms proces-to-process, 13398ms node-to-node, 4hops, 5versions (12 first, 17 discovered)
leader L20 of team T10 discovered at 46840.000000 that M196 is in danger (after 28980ms proces-to-process, 28043ms node-to-node, 4hops, 7versions (8 first, 15 discovered)
leader L20 of team T10 discovered at 26808.000000 that M191 is in danger (after 6793ms proces-to-process, 6061ms node-to-node, 2hops, 2versions (8 first, 10 discovered)
leader L20 of team T10 discovered at 31700.000000 that M190 is in danger (after 1044ms proces-to-process, 839ms node-to-node, 1hops, 0versions (15 first, 15 discovered)
leader L20 of team T10 discovered at 57469.000000 that M193 is in danger (after 27904ms proces-to-process, 25010ms node-to-node, 6hops, 6versions (15 first, 21 discovered)
leader L20 of team T10 discovered at 46840.000000 that M192 is in danger (after 24409ms proces-to-process, 23213ms node-to-node, 10hops, 2versions (10 first, 12 discovered)
leader L20 of team T10 discovered at 35423.000000 that M199 is in danger (after 9544ms proces-to-process, 7360ms node-to-node, 6hops, 1versions (12 first, 13 discovered)
leader L20 of team T10 discovered at 42839.000000 that M198 is in danger (after 15537ms proces-to-process, 15462ms node-to-node, 11hops, 1versions (12 first, 13 discovered)
leader L20 of team T10 discovered at 29906.000000 that M188 is in danger (after 11568ms proces-to-process, 10120ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L20 of team T10 discovered at 20059.000000 that M189 is in danger (after 3877ms proces-to-process, 3268ms node-to-node, 2hops, 2versions (7 first, 9 discovered)
leader L20 of team T10 discovered at 28829.000000 that M183 is in danger (after 8431ms proces-to-process, 7825ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L20 of team T10 discovered at 48806.000000 that M186 is in danger (after 24993ms proces-to-process, 23446ms node-to-node, 8hops, 0versions (11 first, 11 discovered)
leader L20 of team T10 discovered at 39854.000000 that M187 is in danger (after 24163ms proces-to-process, 21638ms node-to-node, 8hops, 3versions (7 first, 10 discovered)
leader L20 of team T10 discovered at 29906.000000 that M184 is in danger (after 6849ms proces-to-process, 3002ms node-to-node, 1hops, 1versions (12 first, 13 discovered)
leader L20 of team T10 discovered at 26205.000000 that M185 is in danger (after 4820ms proces-to-process, 2751ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L23 of team T11 discovered at 38171.000000 that M214 is in danger (after 9347ms proces-to-process, 8749ms node-to-node, 1hops, 1versions (13 first, 14 discovered)
leader L23 of team T11 discovered at 39422.000000 that M215 is in danger (after 11778ms proces-to-process, 9709ms node-to-node, 6hops, 3versions (13 first, 16 discovered)
leader L23 of team T11 discovered at 27710.000000 that M218 is in danger (after 2783ms proces-to-process, 1409ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L23 of team T11 discovered at 29120.000000 that M212 is in danger (after 9659ms proces-to-process, 8567ms node-to-node, 6hops, 0versions (9 first, 9 discovered)
leader L23 of team T11 discovered at 36926.000000 that M213 is in danger (after 10813ms proces-to-process, 10414ms node-to-node, 2hops, 2versions (12 first, 14 discovered)
leader L23 of team T11 discovered at 35631.000000 that M209 is in danger (after 7234ms proces-to-process, 6327ms node-to-node, 3hops, 0versions (14 first, 14 discovered)
leader L23 of team T11 discovered at 27305.000000 that M208 is in danger (after 11887ms proces-to-process, 8784ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 31470.000000 that M210 is in danger (after 3617ms proces-to-process, 2574ms node-to-node, 5hops, 0versions (13 first, 13 discovered)
leader L23 of team T11 discovered at 31470.000000 that M211 is in danger (after 14709ms proces-to-process, 14314ms node-to-node, 4hops, 5versions (8 first, 13 discovered)
leader L23 of team T11 discovered at 40832.000000 that M201 is in danger (after 17935ms proces-to-process, 14734ms node-to-node, 5hops, 4versions (11 first, 15 discovered)
leader L23 of team T11 discovered at 22697.000000 that M200 is in danger (after 4044ms proces-to-process, 2012ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L23 of team T11 discovered at 29120.000000 that M203 is in danger (after 11473ms proces-to-process, 10687ms node-to-node, 4hops, 3versions (7 first, 10 discovered)
leader L23 of team T11 discovered at 36926.000000 that M202 is in danger (after 11618ms proces-to-process, 9882ms node-to-node, 7hops, 0versions (12 first, 12 discovered)
leader L23 of team T11 discovered at 33416.000000 that M205 is in danger (after 15219ms proces-to-process, 15053ms node-to-node, 4hops, 3versions (8 first, 11 discovered)
leader L23 of team T11 discovered at 26217.000000 that M204 is in danger (after 6365ms proces-to-process, 5379ms node-to-node, 4hops, 0versions (8 first, 8 discovered)
leader L23 of team T11 discovered at 36926.000000 that M207 is in danger (after 9255ms proces-to-process, 6190ms node-to-node, 8hops, 0versions (14 first, 14 discovered)
leader L23 of team T11 discovered at 23107.000000 that M206 is in danger (after 2211ms proces-to-process, 1410ms node-to-node, 3hops, 0versions (9 first, 9 discovered)
leader L22 of team T11 discovered at 38256.000000 that M214 is in danger (after 9432ms proces-to-process, 8749ms node-to-node, 1hops, 1versions (13 first, 14 discovered)
leader L22 of team T11 discovered at 42707.000000 that M215 is in danger (after 15063ms proces-to-process, 12832ms node-to-node, 7hops, 3versions (13 first, 16 discovered)
leader L22 of team T11 discovered at 34399.000000 that M218 is in danger (after 9472ms proces-to-process, 8070ms node-to-node, 3hops, 3versions (11 first, 14 discovered)
leader L22 of team T11 discovered at 26309.000000 that M212 is in danger (after 6848ms proces-to-process, 6548ms node-to-node, 2hops, 0versions (9 first, 9 discovered)
leader L22 of team T11 discovered at 36575.000000 that M213 is in danger (after 10462ms proces-to-process, 10141ms node-to-node, 1hops, 2versions (12 first, 14 discovered)
leader L22 of team T11 discovered at 46356.000000 that M209 is in danger (after 17959ms proces-to-process, 16770ms node-to-node, 2hops, 4versions (14 first, 18 discovered)
leader L22 of team T11 discovered at 25009.000000 that M208 is in danger (after 9591ms proces-to-process, 6383ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L22 of team T11 discovered at 34399.000000 that M210 is in danger (after 6546ms proces-to-process, 5873ms node-to-node, 6hops, 0versions (13 first, 13 discovered)
leader L22 of team T11 discovered at 34904.000000 that M211 is in danger (after 18143ms proces-to-process, 17882ms node-to-node, 5hops, 5versions (8 first, 13 discovered)
leader L22 of team T11 never discovered that M201 is in danger from 22897.
leader L22 of team T11 discovered at 26546.000000 that M200 is in danger (after 7893ms proces-to-process, 5810ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L22 of team T11 discovered at 33387.000000 that M203 is in danger (after 15740ms proces-to-process, 14927ms node-to-node, 5hops, 3versions (7 first, 10 discovered)
leader L22 of team T11 discovered at 46356.000000 that M202 is in danger (after 21048ms proces-to-process, 19281ms node-to-node, 5hops, 5versions (12 first, 17 discovered)
leader L22 of team T11 never discovered that M205 is in danger from 18197.
leader L22 of team T11 discovered at 28585.000000 that M204 is in danger (after 8733ms proces-to-process, 8385ms node-to-node, 5hops, 0versions (8 first, 8 discovered)
leader L22 of team T11 discovered at 47612.000000 that M207 is in danger (after 19941ms proces-to-process, 17058ms node-to-node, 10hops, 4versions (14 first, 18 discovered)
leader L22 of team T11 discovered at 26546.000000 that M206 is in danger (after 5650ms proces-to-process, 5062ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L25 of team T12 discovered at 28803.000000 that M230 is in danger (after 7084ms proces-to-process, 5330ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L25 of team T12 discovered at 27192.000000 that M237 is in danger (after 10763ms proces-to-process, 9880ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L25 of team T12 discovered at 27953.000000 that M231 is in danger (after 1859ms proces-to-process, 719ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L25 of team T12 discovered at 44195.000000 that M233 is in danger (after 23012ms proces-to-process, 21699ms node-to-node, 7hops, 5versions (10 first, 15 discovered)
leader L25 of team T12 discovered at 39091.000000 that M224 is in danger (after 15972ms proces-to-process, 14930ms node-to-node, 3hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 50173.000000 that M232 is in danger (after 21184ms proces-to-process, 18571ms node-to-node, 8hops, 3versions (14 first, 17 discovered)
leader L25 of team T12 discovered at 33145.000000 that M223 is in danger (after 12463ms proces-to-process, 10153ms node-to-node, 7hops, 0versions (9 first, 9 discovered)
leader L25 of team T12 discovered at 37219.000000 that M222 is in danger (after 8828ms proces-to-process, 6669ms node-to-node, 1hops, 1versions (14 first, 15 discovered)
leader L25 of team T12 discovered at 37812.000000 that M221 is in danger (after 12517ms proces-to-process, 10443ms node-to-node, 2hops, 0versions (12 first, 12 discovered)
leader L25 of team T12 discovered at 49506.000000 that M220 is in danger (after 27748ms proces-to-process, 25373ms node-to-node, 9hops, 3versions (10 first, 13 discovered)
leader L25 of team T12 never discovered that M227 is in danger from 16100.
leader L25 of team T12 discovered at 33145.000000 that M226 is in danger (after 9493ms proces-to-process, 7081ms node-to-node, 1hops, 0versions (12 first, 12 discovered)
leader L25 of team T12 discovered at 35543.000000 that M225 is in danger (after 14366ms proces-to-process, 13974ms node-to-node, 7hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 35543.000000 that M219 is in danger (after 12713ms proces-to-process, 11930ms node-to-node, 3hops, 0versions (11 first, 11 discovered)
leader L25 of team T12 discovered at 47357.000000 that M216 is in danger (after 17465ms proces-to-process, 15303ms node-to-node, 5hops, 1versions (15 first, 16 discovered)
leader L25 of team T12 discovered at 40277.000000 that M217 is in danger (after 18404ms proces-to-process, 17411ms node-to-node, 11hops, 2versions (10 first, 12 discovered)
leader L25 of team T12 discovered at 22994.000000 that M229 is in danger (after 6277ms proces-to-process, 4097ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L25 of team T12 discovered at 37219.000000 that M228 is in danger (after 18673ms proces-to-process, 15583ms node-to-node, 4hops, 1versions (9 first, 10 discovered)
leader L24 of team T12 discovered at 33509.000000 that M230 is in danger (after 11790ms proces-to-process, 10350ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 22610.000000 that M237 is in danger (after 6181ms proces-to-process, 5668ms node-to-node, 5hops, 1versions (7 first, 8 discovered)
leader L24 of team T12 discovered at 32974.000000 that M231 is in danger (after 6880ms proces-to-process, 5523ms node-to-node, 7hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 24300.000000 that M233 is in danger (after 3117ms proces-to-process, 2011ms node-to-node, 4hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 30143.000000 that M224 is in danger (after 7024ms proces-to-process, 6044ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 38766.000000 that M232 is in danger (after 9777ms proces-to-process, 7450ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L24 of team T12 discovered at 25351.000000 that M223 is in danger (after 4669ms proces-to-process, 2611ms node-to-node, 5hops, 0versions (9 first, 9 discovered)
leader L24 of team T12 discovered at 37523.000000 that M222 is in danger (after 9132ms proces-to-process, 7035ms node-to-node, 8hops, 0versions (14 first, 14 discovered)
leader L24 of team T12 discovered at 34157.000000 that M221 is in danger (after 8862ms proces-to-process, 6572ms node-to-node, 2hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 24300.000000 that M220 is in danger (after 2542ms proces-to-process, 595ms node-to-node, 1hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 21824.000000 that M227 is in danger (after 5724ms proces-to-process, 4632ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 discovered at 35231.000000 that M226 is in danger (after 11579ms proces-to-process, 9493ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L24 of team T12 discovered at 23252.000000 that M225 is in danger (after 2075ms proces-to-process, 1409ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 27312.000000 that M219 is in danger (after 4482ms proces-to-process, 3215ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L24 of team T12 discovered at 32272.000000 that M216 is in danger (after 2380ms proces-to-process, 806ms node-to-node, 2hops, 0versions (15 first, 15 discovered)
leader L24 of team T12 discovered at 25351.000000 that M217 is in danger (after 3478ms proces-to-process, 2417ms node-to-node, 5hops, 0versions (10 first, 10 discovered)
leader L24 of team T12 discovered at 37771.000000 that M229 is in danger (after 21054ms proces-to-process, 18974ms node-to-node, 8hops, 2versions (8 first, 10 discovered)
leader L24 of team T12 discovered at 25351.000000 that M228 is in danger (after 6805ms proces-to-process, 3848ms node-to-node, 1hops, 1versions (9 first, 10 discovered)
leader L27 of team T13 discovered at 36321.000000 that M243 is in danger (after 6606ms proces-to-process, 5293ms node-to-node, 5hops, 0versions (14 first, 14 discovered)
leader L27 of team T13 discovered at 44670.000000 that M252 is in danger (after 27637ms proces-to-process, 26836ms node-to-node, 6hops, 10versions (8 first, 18 discovered)
leader L27 of team T13 discovered at 53896.000000 that M250 is in danger (after 28324ms proces-to-process, 26741ms node-to-node, 3hops, 10versions (12 first, 22 discovered)
leader L27 of team T13 discovered at 52927.000000 that M251 is in danger (after 24162ms proces-to-process, 23596ms node-to-node, 9hops, 3versions (14 first, 17 discovered)
leader L27 of team T13 discovered at 39953.000000 that M256 is in danger (after 12782ms proces-to-process, 11530ms node-to-node, 6hops, 1versions (12 first, 13 discovered)
leader L27 of team T13 discovered at 46699.000000 that M254 is in danger (after 19852ms proces-to-process, 18351ms node-to-node, 6hops, 0versions (13 first, 13 discovered)
leader L27 of team T13 discovered at 28585.000000 that M241 is in danger (after 8536ms proces-to-process, 7226ms node-to-node, 1hops, 2versions (9 first, 11 discovered)
leader L27 of team T13 discovered at 21201.000000 that M245 is in danger (after 5400ms proces-to-process, 3417ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 24933.000000 that M244 is in danger (after 7407ms proces-to-process, 6669ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 45832.000000 that M247 is in danger (after 20400ms proces-to-process, 19108ms node-to-node, 4hops, 6versions (12 first, 18 discovered)
leader L27 of team T13 discovered at 40783.000000 that M246 is in danger (after 22532ms proces-to-process, 21601ms node-to-node, 6hops, 5versions (8 first, 13 discovered)
leader L27 of team T13 discovered at 39347.000000 that M234 is in danger (after 15625ms proces-to-process, 13916ms node-to-node, 6hops, 3versions (11 first, 14 discovered)
leader L27 of team T13 discovered at 26325.000000 that M236 is in danger (after 1873ms proces-to-process, 968ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L27 of team T13 discovered at 27193.000000 that M242 is in danger (after 4119ms proces-to-process, 2815ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L27 of team T13 discovered at 40783.000000 that M238 is in danger (after 21808ms proces-to-process, 21497ms node-to-node, 10hops, 3versions (8 first, 11 discovered)
leader L27 of team T13 discovered at 46699.000000 that M239 is in danger (after 29852ms proces-to-process, 29365ms node-to-node, 4hops, 10versions (8 first, 18 discovered)
leader L27 of team T13 discovered at 38639.000000 that M255 is in danger (after 13888ms proces-to-process, 13544ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L27 of team T13 discovered at 56506.000000 that M249 is in danger (after 29650ms proces-to-process, 27941ms node-to-node, 7hops, 9versions (12 first, 21 discovered)
leader L27 of team T13 discovered at 38240.000000 that M248 is in danger (after 10299ms proces-to-process, 9342ms node-to-node, 6hops, 1versions (13 first, 14 discovered)
leader L27 of team T13 discovered at 33338.000000 that M240 is in danger (after 17249ms proces-to-process, 15701ms node-to-node, 4hops, 3versions (8 first, 11 discovered)
leader L26 of team T13 discovered at 33088.000000 that M243 is in danger (after 3373ms proces-to-process, 2443ms node-to-node, 4hops, 0versions (14 first, 14 discovered)
leader L26 of team T13 discovered at 28245.000000 that M252 is in danger (after 11212ms proces-to-process, 10540ms node-to-node, 6hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 41838.000000 that M250 is in danger (after 16266ms proces-to-process, 14070ms node-to-node, 5hops, 4versions (12 first, 16 discovered)
leader L26 of team T13 discovered at 52643.000000 that M251 is in danger (after 23878ms proces-to-process, 23190ms node-to-node, 8hops, 3versions (14 first, 17 discovered)
leader L26 of team T13 discovered at 45315.000000 that M256 is in danger (after 18144ms proces-to-process, 17229ms node-to-node, 5hops, 4versions (12 first, 16 discovered)
leader L26 of team T13 never discovered that M254 is in danger from 26847.
leader L26 of team T13 discovered at 30686.000000 that M241 is in danger (after 10637ms proces-to-process, 9164ms node-to-node, 2hops, 2versions (9 first, 11 discovered)
leader L26 of team T13 discovered at 21069.000000 that M245 is in danger (after 5268ms proces-to-process, 3417ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 20515.000000 that M244 is in danger (after 2989ms proces-to-process, 2499ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 52643.000000 that M247 is in danger (after 27211ms proces-to-process, 25699ms node-to-node, 2hops, 7versions (12 first, 19 discovered)
leader L26 of team T13 discovered at 46869.000000 that M246 is in danger (after 28618ms proces-to-process, 27849ms node-to-node, 7hops, 5versions (8 first, 13 discovered)
leader L26 of team T13 discovered at 46335.000000 that M234 is in danger (after 22613ms proces-to-process, 20681ms node-to-node, 7hops, 3versions (11 first, 14 discovered)
leader L26 of team T13 discovered at 31935.000000 that M236 is in danger (after 7483ms proces-to-process, 6217ms node-to-node, 2hops, 0versions (11 first, 11 discovered)
leader L26 of team T13 discovered at 26902.000000 that M242 is in danger (after 3828ms proces-to-process, 2815ms node-to-node, 2hops, 0versions (10 first, 10 discovered)
leader L26 of team T13 discovered at 33937.000000 that M238 is in danger (after 14962ms proces-to-process, 14792ms node-to-node, 7hops, 1versions (8 first, 9 discovered)
leader L26 of team T13 discovered at 31104.000000 that M239 is in danger (after 14257ms proces-to-process, 13887ms node-to-node, 3hops, 5versions (8 first, 13 discovered)
leader L26 of team T13 discovered at 49776.000000 that M255 is in danger (after 25025ms proces-to-process, 24756ms node-to-node, 4hops, 6versions (11 first, 17 discovered)
leader L26 of team T13 discovered at 56491.000000 that M249 is in danger (after 29635ms proces-to-process, 27941ms node-to-node, 7hops, 9versions (12 first, 21 discovered)
leader L26 of team T13 discovered at 42988.000000 that M248 is in danger (after 15047ms proces-to-process, 13912ms node-to-node, 7hops, 1versions (13 first, 14 discovered)
leader L26 of team T13 discovered at 21654.000000 that M240 is in danger (after 5565ms proces-to-process, 3593ms node-to-node, 2hops, 0versions (8 first, 8 discovered)

Results: 
-----------------------------
Process-2-process response time: avg=14684.716730, min=434, max=40927, median=13779
Node-2-node response time: avg=13113.036122, min=7, max=38305, median=11996
Hops: avg=4.456274, min=1, max=11, median=4
Process-2-process response time / 1 hop: avg=4016.439163, min=434, max=23332, median=3187
